date,标普500指数,道琼斯工业平均指数,纳斯达克综合指数,香港恒生指数,中国上证指数,中国深证指数,沪深300指数,上证50,中证500,上证红利,中证红利,日经225指数,韩国KOSPI指数,MSCI新加坡指数,MSCI加拿大指数,MSCI欧盟指数,MSCI印度指数
2020-12-30,3732.04,30409.5605,12870.002,3474.83008,495.09525,2059.22765,741.48795,518.24885,909.04125,374.8511,661.49,219.55336,2.298776,2080.6912,1670.8523999999998,139.865,19.17948
2020-12-31,3756.0701,30606.4805,12888.2822,3485.58464,503.59515,2098.2486,755.6370499999999,527.8928,923.23095,376.27355,666.36055,,,2061.3792000000003,1659.9008,139.293,19.201800000000002
2021-01-01,,,,,,,,,,,,,,,,139.293,19.279439999999997
2021-01-04,3700.6499,30223.8906,12698.4473,3516.5196800000003,507.9292,2149.98315,763.8194,528.2872,940.00455,376.0459,668.63995,218.06704,2.35556,2076.8016,1666.9004,140.33800000000002,19.5042
2021-01-05,3726.8601,30391.5996,12818.96,3539.18208,511.6585999999999,2196.39765,778.4324999999999,534.0871999999999,948.26085,373.82015,670.1204,217.26904,2.392456,2073.32,1682.8223999999998,139.74400000000003,19.6434
2021-01-06,3748.1399,30829.4004,12740.7939,3544.6144,514.8776,2202.20345,785.56215,541.81425,946.5803,374.17975,671.669,216.44752,2.374568,2075.768,1696.624,141.295,19.56912
2021-01-07,3803.79,31041.1309,13067.4795,3526.21056,518.549,2226.678,799.4807,552.17015,948.0274,372.46875,667.11165,219.92104,2.425344,2116.1872000000003,1716.4524,142.362,19.570800000000002
2021-01-08,3824.6799,31097.9707,13201.9756,3568.4121600000003,517.66595,2221.29705,796.83735,549.3063999999999,950.852,373.9463,669.0561,225.11224,2.521744,2181.3584,1718.8692,143.37400000000002,19.89828
2021-01-11,3799.6101,31008.6895,13036.4307,3572.25216,512.0675,2191.7301,788.9681999999999,547.59685,936.033,369.04095,661.6335499999999,,2.51876,2166.7792000000004,1707.8567999999998,142.30700000000002,20.08764
2021-01-12,3801.1899,31068.6895,13072.4336,3619.424,523.2093,2241.70435,811.47075,566.3874,948.7683499999998,372.273,667.03045,225.31472,2.50076,2157.8712,1712.5992,142.219,20.12784
2021-01-13,3809.8401,31060.4707,13128.9512,3614.1568,521.80425,2227.98735,808.80565,561.61835,942.05195,373.056,666.04155,227.65272,2.518632,2160.9992,1707.3323999999998,142.40600000000003,20.08404
2021-01-14,3795.54,30991.5195,13112.6377,3647.59808,517.0554999999999,2185.16885,793.2167,552.6269,933.78405,372.563,663.6519499999999,229.58608,2.519944,2180.3792000000003,1708.8296,143.24200000000002,20.12736
2021-01-15,3768.25,30814.2598,12998.502,3657.45408,517.1251,2179.5965,791.4215999999999,553.59985,930.5375,374.81195,667.5394,228.15344,2.46872,2177.9176,1705.022,141.537,19.84872
2021-01-18,,,,3694.43456,521.4518999999999,2214.04415,800.1854,558.163,944.5967,377.25375,672.6086,225.93768,2.411144,2166.4936,1707.5756,141.85600000000002,19.57452
2021-01-19,3798.9099,30930.5195,13197.1797,3794.21184,517.1251,2175.57855,788.4404,552.26005,939.07365,378.57905,676.1813999999999,229.06768,2.474128,2172.3144,1707.4616,141.691,19.91424
2021-01-20,3851.8501,31188.3809,13457.248,3835.19616,519.54805,2207.3872,794.08235,553.12425,947.6359,377.4147,675.1982999999999,228.18608,2.4916400000000003,2172.9536000000003,1711.786,142.747,20.119680000000002
2021-01-21,3853.0701,31176.0098,13530.915,3830.75328,525.0827,2250.487,806.92065,558.2587,960.2625,378.54715,678.15775,230.05488,2.5286720000000003,2184.3640000000005,1702.2556,142.81300000000002,20.060280000000002
2021-01-22,3841.47,30996.9805,13543.0615,3769.3248,522.97875,2266.16585,807.6180999999999,557.72655,962.48245,374.20005,670.80045,229.0516,2.5125040000000003,2163.2296,1695.104,142.043,19.79676
2021-01-25,3855.3601,30960.0,13635.9922,3860.35328,525.5147999999999,2277.97755,815.7583999999999,565.2317499999999,963.56995,368.9003,661.1245999999999,230.57832,2.567192,2147.7664,1700.7432,140.503,19.5756
2021-01-26,3849.6201,30937.0391,13626.0645,3762.08128,517.5673499999999,2226.1009,799.38065,552.92705,947.2792,367.749,656.88915,228.36944,2.512248,2120.3896,1686.2424,141.48200000000003,
2021-01-27,3750.77,30303.1699,13270.5977,3750.08384,518.1342999999999,2235.0068,801.56,553.64915,950.7882,367.33575,657.4169499999999,229.08168,2.4980480000000003,2136.1928000000003,1652.05,139.425,19.2396
2021-01-28,3787.3799,30603.3594,13337.1582,3654.49856,508.2511,2162.4154499999995,779.6853,541.57935,930.0851,363.2743,648.1036,225.57936,2.4552400000000003,2103.2944,1674.6904,140.118,19.08228
2021-01-29,3714.24,29982.6191,13070.6943,3620.31488,505.04515,2149.18855,776.0341999999999,538.42125,920.1903,360.1075,642.5849,221.30712,2.380968,2088.4568000000004,1643.272,137.753,18.72288
2021-02-01,3773.8601,30211.9102,13403.3945,3698.28608,508.2656,2178.5148,785.5592499999999,543.2236499999999,927.0256,363.1438,649.9045,224.7284,2.445224,2084.9344,1674.0976000000005,139.601,19.467959999999998
2021-02-02,3826.3101,30687.4805,13612.7773,3743.8336,512.3835999999999,2223.6707,797.65805,546.8631499999999,935.94455,363.98045,654.2878499999999,226.89736,2.477448,2098.5344,1693.4548,141.65800000000002,19.89324
2021-02-03,3830.1699,30723.5996,13610.543,3751.35488,510.00995,2208.80675,795.3539999999999,547.4793999999999,927.90285,360.70055,648.9822999999999,229.172,2.503744,2102.9544,1696.7759999999998,142.461,20.07804
2021-02-04,3871.74,31055.8594,13777.7432,3726.528,507.7697,2190.3613,793.7227499999999,551.2348999999999,917.67455,358.4864,642.5385,226.7356,2.4700400000000005,2088.688,1708.7232,143.352,20.22276
2021-02-05,3886.8301,31148.2402,13856.2959,3748.95104,506.96785,2176.0585,795.0944499999999,556.91165,904.78115,361.15295,644.8512499999999,230.23352,2.4965040000000003,2089.9664,1718.3067999999998,143.759,20.16084
2021-02-08,3915.5901,31385.7598,13987.6416,3752.89216,512.20525,2214.09635,806.8612,564.1181499999999,916.8582,363.24965,651.3661,235.108,2.472992,2116.1328000000003,1735.764,144.10000000000002,20.443800000000003
2021-02-09,3911.23,31375.8301,14007.6973,3772.95232,522.50605,2266.43265,824.5062499999999,573.16035,936.3926,365.65085,659.52815,236.04744,2.4677360000000004,2123.776,1742.8016,143.792,20.42388
2021-02-10,3909.8799,31437.8008,13972.5342,3844.95616,529.9880499999999,2314.52625,842.1193999999999,584.13685,946.14965,367.59385,664.2841500000001,236.50344,2.480464,2121.1784,1748.2736000000002,143.198,20.49648
2021-02-11,3916.3799,31430.6992,14025.7744,3862.21696,,,,,,,,,,2120.308,1745.9632,144.177,20.62032
2021-02-12,3934.8301,31458.4004,14095.4736,,,,,,,,,236.16056,,,1753.4188,145.01300000000003,20.60976
2021-02-15,,,,,,,,,,,,240.6732,2.5176000000000003,2125.5848,,146.43200000000002,20.77836
2021-02-16,3932.5901,31522.75,14047.499,3935.57248,,,,,,,,243.742,2.5306,2129.9912000000004,1756.4132000000002,146.26700000000002,20.76612
2021-02-17,3931.3301,31613.0195,13965.4951,3978.87232,,,,,,,,242.33752,2.506984,2126.5776,1745.0588,145.178,20.68776
2021-02-18,3913.97,31493.3398,13865.3555,3916.19456,532.9272,2286.2788,836.4150999999999,582.0764,959.1083,378.2992,680.4052499999999,241.88872,2.469328,2115.5616,1736.3416,144.177,20.61468
2021-02-19,3906.71,31494.3203,13874.4629,3922.52544,535.94465,2294.35095,837.9318,582.0966999999999,972.0046,385.92475,692.2952499999999,240.14336,2.486096,2099.9216,1747.0880000000002,145.35399999999998,20.418
2021-02-22,3876.5,31521.6895,13533.0479,3880.93824,528.1537999999999,2223.85775,811.61285,562.87115,965.2737,391.69864999999993,699.7815999999999,241.24824,2.4638,2102.016,1749.4440000000002,144.441,19.97364
2021-02-23,3881.3701,31537.3496,13465.1982,3920.97792,527.2722,2210.27125,809.05215,565.1693999999999,961.5283499999998,387.97649999999993,694.5441999999999,,2.4560720000000003,2103.784,1743.4628000000002,143.63800000000003,20.08812
2021-02-24,3925.4299,31961.8594,13597.9658,3803.93472,516.7915999999999,2156.2457,788.44765,551.79315,947.74755,383.17555,686.9752,237.3736,2.3959840000000003,2126.9992,1757.7736000000002,144.199,20.33388
2021-02-25,3829.3401,31402.0098,13119.4307,3849.49376,519.83225,2150.176,793.0862,558.39935,942.37675,389.72085,696.75545,241.34616,2.479752,2168.2208,1733.7271999999998,144.111,20.506680000000003
2021-02-26,3811.1499,30932.3691,13192.3438,3709.46688,508.8166,2103.58025,773.8302,544.7447,922.83075,381.3152,682.3149,231.72808,2.41036,2146.8416,1716.688,142.109,19.82544
2021-03-01,3901.8201,31535.5098,13588.8281,3769.92896,514.953,2154.3143,785.7230999999999,549.24115,940.8238,387.67055,696.174,237.308,,2169.6352,1740.856,144.68300000000002,20.11812
2021-03-02,3870.29,31391.5195,13358.7871,3724.27008,508.74555,2138.9124,775.6963499999999,539.22165,932.83285,384.6444,690.1245999999999,235.26536,2.435096,2163.2568,1753.7076000000002,144.716,20.3796
2021-03-03,3819.72,31270.0898,12997.752,3824.69376,518.6505,2165.19655,790.5704499999999,553.5244499999999,946.08875,394.92779999999993,706.1905999999999,236.4728,2.466392,2188.1448,1742.9536,144.584,20.82336
2021-03-04,3768.47,30924.1406,12723.4717,3742.30912,508.00605,2090.3287,765.70295,537.7556999999999,928.28855,394.04765,700.7733999999999,231.44088,2.434792,2197.692,1725.01,144.067,20.66052
2021-03-05,3841.9399,31496.3008,12920.1475,3724.58112,507.78854999999993,2089.78495,763.106,534.8585999999999,928.5075,390.311,696.34655,230.91456,2.4210080000000005,2195.5568000000003,1750.09,142.747,20.45868
2021-03-08,3821.3501,31802.4395,12609.1611,3653.22624,496.10444999999993,2010.25245,736.6029,518.14735,907.17945,387.82715,690.2594499999999,229.946,2.396888,2209.0752,1757.0136000000002,145.87100000000004,20.483040000000003
2021-03-09,3875.4399,31832.7402,13073.8242,3682.97344,487.09705,1953.9794,720.795,508.89345,885.66,387.4023,684.5943,232.22352,2.380896,2229.7608,1769.052,147.07,20.584560000000003
2021-03-10,3898.8101,32297.0195,13068.832,3700.16256,486.8723,1966.6843,725.5234499999999,512.14725,879.0277,384.25,680.92725,232.29248,2.366496,2203.6216,1777.9440000000002,148.03800000000004,20.73684
2021-03-11,3939.3401,32485.5898,13398.6729,3761.35808,498.34035,2010.62365,743.5919,525.66995,901.00535,391.9524,696.4784999999999,233.69312,2.41096,2223.3688,1793.0071999999998,149.18200000000002,
2021-03-12,3943.3401,32778.6406,13319.8643,3678.68416,500.69659999999993,2015.06935,746.2251,526.7240999999999,902.2451,395.84275,702.2524,237.74264,2.443512,2217.48,1793.9876000000002,148.81900000000002,20.52456
2021-03-15,3968.9399,32953.4609,13459.708,3690.72128,495.8927499999999,1960.41015,730.1533,517.1976,895.21115,399.37785,703.90975,238.13576,2.4365680000000003,2225.6672000000003,1804.9164,148.72,20.4066
2021-03-16,3962.71,32825.9492,13471.5674,3715.54432,499.77585,1978.22775,736.5071999999999,521.8782,898.3097999999999,400.35225,708.53235,239.36872,2.453736,2225.3952,1798.0536000000002,149.644,20.43324
2021-03-17,3974.1201,33015.3711,13525.2021,3716.36736,499.60475,2002.41665,739.6246999999998,520.67035,902.6772,398.2047999999999,705.1755999999999,239.31464000000005,2.438,2232.848,1809.2712,149.259,20.15784
2021-03-18,3915.46,32862.3008,13116.168,3763.93216,502.14515,2024.7684,745.55665,522.8119999999999,909.7097,398.02064999999993,707.74065,241.734,2.452808,2248.3112,1796.336,149.941,19.89144
2021-03-19,3913.1001,32627.9707,13215.2354,3710.84032,493.6757,1972.87,726.02805,509.2429,899.957,395.23955,700.6936499999999,238.3364,2.431624,2246.8288,1796.754,148.80800000000002,20.17068
2021-03-22,3940.5901,32731.1992,13377.542,3697.32352,499.2988,1995.34065,733.2867499999999,513.0723499999999,914.32505,399.7012,710.2926499999999,233.3932,2.4283680000000003,2240.2328,1792.1788,148.89600000000002,20.24688
2021-03-23,3910.52,32423.1504,13227.6973,3647.66464,494.66895,1973.05415,726.34125,509.8722,901.77965,395.41645,700.1093,231.96736,2.403792,2242.4904,1780.6724,148.53300000000002,20.35152
2021-03-24,3889.1399,32420.0605,12961.8896,3573.52192,488.2237,1944.06575,714.6600499999998,502.5758,890.6682999999999,388.66525,689.2125499999999,227.24416,2.39708,2245.3328,1777.7996,148.577,20.004839999999998
2021-03-25,3909.52,32619.4805,12977.6797,3571.1500800000003,487.72055,1946.0682,714.32075,502.26114999999993,892.82445,388.98425,686.6649,229.83904,2.406664,2259.3272,1779.5856,148.401,19.6542
2021-03-26,3974.54,33072.8789,13138.7246,3627.06304,495.65785,1996.6036,730.5085499999999,511.81085,906.50955,394.1303,695.2082999999999,233.4136,2.432808,2271.9616,1789.3288,149.86400000000003,19.90428
2021-03-29,3971.0901,33171.3711,13059.6465,3627.3024,498.1185,1996.8327,731.7976,512.96795,906.9663,399.6084,702.9889999999999,235.07616,2.428832,2282.5152000000003,1787.3528,150.11700000000002,
2021-03-30,3958.55,33066.9609,13045.3945,3657.92,501.2185999999999,2013.8238,738.7358499999999,518.6998,910.6522,399.04725,702.0523,235.4616,2.456,2295.5304,1785.924,151.48100000000002,20.28912
2021-03-31,3972.8899,32981.5508,13246.8711,3632.4288,499.07695,1997.90715,732.0121999999999,513.2086499999999,906.84015,397.9612,699.944,233.4304,2.449136,2278.8840000000005,1784.6244000000002,151.30500000000004,20.163
2021-04-01,4019.8701,33153.2109,13480.1055,3704.15872,502.61785,2027.05505,741.0631,519.48425,915.1907,400.896,705.4409499999999,235.11096,2.46992,2289.1384000000003,1810.7912,152.295,20.42124
2021-04-02,,,,,505.23655,2047.77845,748.4262,524.4302,917.3584499999998,396.2879,701.34035,238.832,2.4902400000000005,,,152.295,
2021-04-05,4077.9099,33527.1914,13705.5928,,,,,,,,,240.714,2.496664,2306.1792,1814.8344,152.27300000000002,20.167920000000002
2021-04-06,4073.9399,33430.2383,13698.3799,,505.0306499999999,2042.0843,745.3493,521.23295,919.7495,397.7002,704.3954999999999,237.57304,2.501664,2307.8520000000003,1820.6332,153.175,20.27376
2021-04-07,4079.95,33446.2617,13688.8418,3670.3744,504.54635,2026.99995,740.0423,515.9781499999999,920.4716,401.5485,710.43475,237.84632,2.509928,2299.0936,1824.494,152.845,20.4846
2021-04-08,4097.1699,33503.5703,13829.3096,3713.03296,504.96975,2028.5413,741.27045,518.0908,921.72875,400.95255,708.88325,237.67184,2.5146080000000004,2292.5248,1831.7292,153.703,20.61948
2021-04-09,4128.7998,33800.6016,13900.1855,3673.4464,500.3485999999999,2002.92995,730.1243,509.54595,918.6098,401.63985,709.5632999999999,238.14448,2.505504,2293.2320000000004,1832.246,153.934,20.58108
2021-04-12,4127.9902,33745.3984,13849.999,3642.01984,494.87774999999993,1956.8794,717.4237499999999,504.17515,902.8309,402.0966,706.3167499999998,236.30984,2.5084720000000003,2284.4736000000003,1831.8508,153.219,19.8432
2021-04-13,4141.5898,33677.2695,13996.0986,3647.648,492.48815,1961.60495,716.2478,501.9117,900.4180999999999,397.54939999999993,700.17745,238.01288,2.535264,2294.4696,1830.9616,153.72500000000002,20.06952
2021-04-14,4124.6602,33730.8906,13857.8398,3699.30624,495.42439999999993,1992.01,722.1913499999999,503.02965,910.19545,399.36189999999993,705.2901499999999,236.96792,2.545904,2288.8256,1828.9172,153.84600000000003,
2021-04-15,4170.4199,34035.9883,14038.7637,3685.52192,492.8535499999999,1983.63915,717.60065,497.56605,910.0867,400.22465,706.0470499999999,237.14152,2.555464,2295.3672,1842.582,154.407,20.14272
2021-04-16,4185.4702,34200.6719,14052.3418,3708.12288,496.8598999999999,1989.5073,720.0961,499.9745,919.24055,405.9536,714.61075,237.46696,2.558896,2309.9328,1845.1204,155.991,20.23032
2021-04-19,4163.2598,34077.6289,13914.7656,3725.5872,504.24475,2047.081,737.6179,509.443,931.6627,407.06575,718.9476999999999,237.48296,2.5590720000000005,2317.0456000000004,1830.916,155.54000000000002,19.874280000000002
2021-04-20,4134.9399,33821.3008,13786.2686,3729.37344,503.5763,2044.7755,737.0886499999999,508.9674,932.1383,405.73755,718.53155,232.80304,2.57656,2302.6432,1813.474,152.636,19.82472
2021-04-21,4173.4199,34137.3086,13950.2188,3663.60576,503.57485,2051.91675,739.3172999999999,509.83449999999993,930.9377,404.1092,717.77465,228.0684,2.537328,2271.7576000000004,1822.8904,153.769,
2021-04-22,4134.98,33815.8984,13818.4131,3680.68352,502.44095,2060.3688,737.9397999999999,505.67734999999993,934.59315,405.2344,720.80225,233.50536,2.5420160000000003,2298.808,1811.7108,155.18800000000002,19.90032
2021-04-23,4180.1699,34043.4883,14016.8076,3722.08,503.75465,2081.0197,744.6402499999999,510.9829,937.1002,404.9966,718.65045,232.16504,2.54888,2300.1952,1818.7408,155.15500000000003,19.830000000000002
2021-04-26,4187.6201,33981.5703,14138.7754,3705.96224,498.96965,2062.54525,736.1997999999999,502.8107,934.18425,402.72444999999993,713.58705,233.00984,2.574024,2312.3264000000004,1826.6144,155.573,20.03484
2021-04-27,4186.7202,33984.9297,14090.2158,3704.51712,499.17845,2068.2916,738.1254,504.0635,934.7106,401.8617,713.7929499999999,231.93512,2.5723360000000004,2317.9024,1827.648,155.628,20.232120000000002
2021-04-28,4183.1802,33820.3789,14051.0303,3721.13152,501.27515,2087.7651,742.2897999999999,503.5908,941.0123,402.77955,718.11975,232.43176000000005,2.545176,2321.9416,1845.6372,155.628,20.45268
2021-04-29,4211.4702,34060.3594,14082.5459,3750.81728,503.8605,2097.2916,748.8046499999999,509.99545,941.32985,405.43595,722.2827,,2.5392560000000004,2318.3512,1835.856,154.95700000000002,20.503680000000003
2021-04-30,4181.1699,33874.8516,13962.6816,3676.78464,499.7947,2093.59265,742.9060499999999,506.22255,940.42795,400.36385,718.6925,230.50104,2.518288,2318.1064,1820.618,154.143,20.22984
2021-05-03,4192.6602,34113.2305,13895.1182,3629.76512,,,,,,,,,2.50176,2289.9408000000003,1828.6208,155.122,20.26764
2021-05-04,4164.6602,34133.0312,13633.5029,3655.31392,,,,,,,,,2.517896,2286.5544,1827.42,152.40500000000003,20.099040000000002
2021-05-05,4167.5898,34230.3398,13582.4248,3637.50144,,,,,,,,,,2266.78,1839.998,155.353,20.27928
2021-05-06,4201.6201,34548.5312,13632.8418,3665.59488,498.9856,2060.537,733.8624,500.2413,940.95575,407.55295,729.2644499999999,234.65096,2.542992,2282.556,1838.7136,155.10000000000002,20.43936
2021-05-07,4232.6001,34777.7617,13752.2363,3662.1632,495.73615,2020.40245,724.42725,493.91495,934.4438,411.32295,730.49115,234.86256,2.55776,2305.4040000000005,1855.8972,156.59600000000003,20.54424
2021-05-10,4188.4302,34742.8203,13401.8574,3660.24448,497.0585499999999,2018.10565,723.9009,492.9971,939.01855,417.3477,736.7304999999999,236.14672,2.5994400000000004,2290.9064000000003,1846.9064,156.376,20.716800000000003
2021-05-11,4152.1001,34269.1602,13389.4258,3585.7676800000004,499.06825,2025.18455,728.3437,498.46795,936.1258,413.46895,729.89375,228.86872,2.567544,2261.6256000000003,1838.3412,153.384,20.636400000000002
2021-05-12,4063.04,33587.6602,13031.6807,3613.57312,502.09875,2039.40615,731.45975,499.9397,944.24725,415.6338,736.6551,225.18008,2.529328,2245.836,1825.4516,153.45000000000002,20.45112
2021-05-13,4112.5,34021.4492,13124.9883,3547.98976,497.2833,2018.05925,723.98065,495.01405,933.65935,407.91255,727.4244,219.58408,2.497688,,1829.8976,153.57100000000003,
2021-05-14,4173.8501,34382.1289,13429.9785,3587.52896,506.1051,2060.2731,741.03555,507.9408,946.241,409.0043999999999,732.4558999999999,224.67576000000005,2.5226560000000005,2197.2568,1850.8204,155.73800000000003,20.40096
2021-05-17,4163.29,34327.7891,13379.0479,3608.84352,510.0549,2096.1983,751.82355,513.2869499999999,953.8303,407.77045,731.23645,222.59864,2.507616,2215.44,1860.3508,155.65,20.667839999999998
2021-05-18,4127.8301,34060.6602,13303.6357,3660.00768,511.70645,2095.337,752.202,512.9664999999999,956.942,410.1557,735.27325,227.25472,2.5384400000000005,2262.3872,1862.6992,155.936,20.91828
2021-05-19,4115.6802,33896.0391,13299.7373,,509.0892,2100.24525,749.97915,509.1631499999999,954.73655,406.7859,734.98325,224.3556,,2231.4064000000003,1854.1264,153.461,20.863560000000003
2021-05-20,4159.1201,34084.1484,13535.7393,3641.63712,508.5063,2107.5895,752.0294499999999,510.75524999999993,949.56295,401.32085,724.26195,224.786,2.529824,2235.908,1866.5828,155.639,20.72316
2021-05-21,4155.8599,34207.8398,13470.9922,3642.68032,505.5512,2090.5316999999995,744.45175,504.8697,946.5397,402.97675,726.4108499999999,226.54264,2.5251360000000003,2244.2584,1864.7588,156.56300000000002,20.97876
2021-05-24,4197.0498,34393.9805,13661.1699,3636.76928,507.1056,2103.45845,747.5605499999999,507.17375,948.8974,403.97435,731.1567,226.91688,2.5154400000000003,2252.2688000000003,,156.827,21.00456
2021-05-25,4188.1299,34312.4609,13657.1738,3700.59008,519.2943,2152.73525,771.1795999999999,527.98705,959.85215,410.01795,740.35115,228.43184,2.537056,2270.996,1869.0832,157.05800000000002,21.06984
2021-05-26,4195.9902,34323.0508,13737.9951,3733.24928,521.0372,2145.0836,771.48555,530.29255,961.09045,412.95855,744.7403,229.13752,2.534744,,1886.4036,156.816,21.19764
2021-05-27,4200.8799,34464.6406,13736.2754,3726.4896,523.28325,2160.09255,774.0433499999999,531.4163,969.38445,413.4849,747.15745,228.39208,2.532408,2282.2976000000003,1889.1092,157.11300000000003,21.22692
2021-05-28,4204.1099,34529.4492,13748.7383,3727.92448,522.1131,2153.6676,771.55805,530.5985,966.88465,413.6110499999999,748.2304499999999,233.19528,2.550984,2292.8920000000003,1896.5876000000003,158.235,21.322560000000003
2021-05-31,,,,3731.4304,524.2446,2174.4751,773.07765,529.2819,975.70355,416.1442,754.6858499999998,230.88064000000003,2.563136,2280.2984,1882.4972,157.28900000000002,21.52548
2021-06-01,4202.04,34575.3086,13736.4775,3771.904,525.58295,2180.0431,774.5436,529.3805,977.2652,420.4391,759.2316,230.51472,2.577496,2302.1944000000003,1906.9996,158.62,21.53028
2021-06-02,4208.1201,34600.3789,13756.3271,3750.09536,521.5853,2154.39695,767.04565,525.2479999999999,968.80735,417.5275,755.3485,231.56912,2.579384,2280.6112000000003,1906.08,158.928,21.63972
2021-06-03,4192.8501,34577.0391,13614.5068,3707.65184,519.7104499999999,2140.36385,762.0170499999999,520.7181999999999,966.8208499999998,420.77115,754.7656,232.46488,2.597944,2281.1008,1903.9672,158.84000000000003,21.79824
2021-06-04,4229.8901,34756.3906,13814.4893,3701.5168,520.8168,2156.28195,765.9305999999999,523.8414999999999,970.4937,416.6459,751.0985499999999,231.53216,2.592064,2272.1248,1912.2512,159.28000000000003,21.821160000000003
2021-06-07,4226.52,34630.2383,13881.7207,3684.77184,521.9332999999999,2155.077,765.25635,522.16095,974.6175,417.32159999999993,749.7558499999999,232.15392000000003,2.601696,2293.4632,1912.0004,159.841,21.92976
2021-06-08,4227.2598,34599.8203,13924.9111,3684.01664,519.11595,2133.9621,758.6573999999999,519.1406,969.2612,413.39645,745.6421999999999,231.70848,2.598264,2289.0568000000003,1914.2424,159.841,21.967920000000003
2021-06-09,4219.5498,34447.1406,13911.75,3679.05664,520.7529999999999,2134.168,759.2852499999999,520.19185,970.4705,416.4835,747.8200999999999,230.8864,2.572944,2278.8704,1906.8324,159.918,21.80532
2021-06-10,4239.1802,34466.2383,14020.333,3678.57664,523.5747,2159.57055,764.36315,523.1135999999999,981.0178,417.36655,749.6050499999999,231.66848,2.579712,2287.1936,1910.3284,159.86300000000003,21.98496
2021-06-11,4247.4399,34479.6016,14069.4238,3691.79264,520.51375,2146.1798,757.5814999999999,518.6331,975.2584,417.6841,746.40635,231.58984,2.5994560000000004,2284.5552,1918.9316,160.809,22.07712
2021-06-14,4255.1499,34393.75,14174.1436,,,,,,,,,233.2944,2.601704,2279.972,1923.1116,161.19400000000002,22.08528
2021-06-15,4246.5898,34299.3281,14072.8564,3665.73184,515.7012,2127.6343,749.1512,511.65715,966.2307,415.4308,740.2902499999999,235.5304,2.606904,2298.6856,1931.0612,161.337,22.14936
2021-06-16,4223.7002,34033.6719,14039.6836,3639.91552,510.15785,2072.90985,736.6710499999999,505.51205,952.11205,412.20165,730.61875,234.32808,2.622944,2271.2136,1931.8592,161.54600000000002,21.988319999999998
2021-06-17,4221.8599,33823.4492,14161.3506,3655.49952,511.21199999999993,2098.49365,739.77405,504.832,959.34465,411.3563,729.3238999999999,232.14664,2.611968,2267.9632,1925.8248,161.425,21.87384
2021-06-18,4166.4502,33290.0781,14030.376,3686.56256,511.1395,2114.63215,739.85815,500.91555,965.3752,408.668,726.43985,231.71264,2.614344,2265.7328,1911.5596,158.84000000000003,21.817680000000003
2021-06-21,4224.79,33876.9688,14141.4805,3646.592,511.7310999999999,2122.98705,738.10655,497.53125,972.5411,409.6946,730.3084499999999,224.08744,2.592632,2249.78,1925.8248,159.89600000000002,21.915
2021-06-22,4246.4399,33945.5781,14253.2686,3623.64928,515.82445,2130.96205,742.7131999999999,502.38295,977.26955,415.59899999999993,738.949,231.07304,2.611104,2243.8640000000005,1929.4728,160.259,21.98172
2021-06-23,4241.8398,33874.2383,14271.7324,3688.58496,517.1018999999999,2152.35535,746.37155,503.3443,984.54275,423.5043999999999,749.4672999999999,230.99912,2.620952,2249.0864,1925.8552,158.785,21.84636
2021-06-24,4266.4902,34196.8203,14369.709,3696.95488,517.1642499999999,2143.796,747.61565,505.16694999999993,979.45615,423.342,748.6538499999999,231.00184,2.62888,2252.5544,1930.3696,160.765,21.9342
2021-06-25,4280.7002,34433.8398,14360.3877,3748.89216,523.0962,2175.55825,759.79565,512.5779,987.94445,426.57114999999993,751.91635,232.52944,2.642272,2255.1248,1932.7332,160.875,22.02024
2021-06-28,4290.6099,34283.2695,14500.5078,3746.3424,522.92365,2196.77465,761.5052,510.50729999999993,990.1354,418.3888,745.8553499999999,232.38416,2.641512,2261.5848,1924.4568,159.79700000000005,21.974520000000002
2021-06-29,4291.7998,34292.2891,14528.335,3711.2448,518.1111,2174.9709999999995,752.6283,504.99585,980.9859,415.0828,744.8635499999999,230.50088,2.629344,2230.7128,1926.4328000000005,160.52300000000002,21.89424
2021-06-30,4297.5,34502.5117,14503.9531,3689.9776,520.7239999999999,2198.4465,757.4857999999999,507.30425,987.1861,416.7909,747.2429999999999,230.33224,2.637344,2260.8640000000005,1925.2092,159.00500000000002,21.853920000000002
2021-07-01,4319.9399,34633.5312,14522.376,,520.3731,2180.6376,758.3006999999999,512.6112499999999,973.91715,415.9354,743.8238999999999,229.65632,2.625648,2257.3824,,159.918,21.820439999999998
2021-07-02,4352.3398,34786.3516,14639.3252,3623.73376,510.2202,2127.25295,736.7624,494.19479999999993,965.41725,411.6985,738.79385,230.26624,2.625424,2260.4968000000003,1930.932,160.21500000000003,21.87084
2021-07-05,,,,3602.368,512.4764,2134.2057,737.4395499999999,493.69455,973.09645,412.39885,739.9262999999999,228.78552,2.634568,2267.1200000000003,1936.6244,160.501,21.9996
2021-07-06,4343.54,34577.3711,14663.6406,3593.3260800000003,511.8877,2126.80925,737.0495,493.7656,972.8775,411.65645,738.5227,229.14568,2.644168,2311.4424,1938.9196,159.61,21.92724
2021-07-07,4358.1299,34681.7891,14665.0635,3578.95936,515.2893999999999,2166.30725,745.37105,496.5365499999999,980.79885,410.80965,739.0679,226.9356,2.6282720000000004,2264.9304,1938.646,160.754,22.01388
