日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-08-17,4436.38,4457.76,4470.46,4414.21,56911702,65233928192.0,1.27,0.78,34.45,0.49
2010-08-18,4462.58,4457.13,4475.92,4409.59,56897208,66186522624.0,1.49,-0.01,-0.63,0.49
2010-08-19,4456.27,4461.49,4491.74,4423.99,59312862,69453946880.0,1.52,0.1,4.36,0.51
2010-08-20,4442.69,4366.6,4444.85,4350.15,58298747,67406499840.0,2.12,-2.13,-94.89,0.5
2010-08-23,4363.17,4404.72,4416.83,4362.72,48536656,57536487424.0,1.24,0.87,38.12,0.42
2010-08-24,4401.52,4456.5,4476.26,4370.57,54699663,61869731840.0,2.4,1.18,51.78,0.47
2010-08-25,4428.36,4368.3,4457.84,4364.06,54285398,61248577536.0,2.1,-1.98,-88.2,0.47
2010-08-26,4376.92,4399.28,4415.84,4355.03,42401538,49385701376.0,1.39,0.71,30.98,0.36
2010-08-27,4393.99,4431.44,4437.79,4375.39,36949889,44850458624.0,1.42,0.73,32.16,0.32
2010-08-30,4453.05,4553.02,4553.4,4453.05,55412906,68586090496.0,2.26,2.74,121.58,0.48
2010-08-31,4541.77,4589.29,4605.18,4529.73,59063491,74996654080.0,1.66,0.8,36.27,0.51
2010-09-01,4595.21,4530.23,4613.09,4473.57,64648953,81001127936.0,3.04,-1.29,-59.06,0.56
2010-09-02,4562.43,4625.4,4631.0,4545.79,65126400,79502106624.0,1.88,2.1,95.17,0.56
2010-09-03,4632.26,4662.96,4671.34,4596.12,67592641,83823845376.0,1.63,0.81,37.56,0.58
2010-09-06,4682.26,4651.96,4692.11,4616.07,64243959,78525358080.0,1.63,-0.24,-11.0,0.55
2010-09-07,4650.95,4679.94,4680.33,4613.39,54167865,63524388864.0,1.44,0.6,27.98,0.47
2010-09-08,4660.9,4720.38,4723.83,4644.35,55226504,67062075392.0,1.7,0.86,40.44,0.47
2010-09-09,4730.86,4658.01,4746.03,4649.04,70247230,85740642304.0,2.05,-1.32,-62.37,0.6
2010-09-10,4655.7,4705.31,4712.56,4593.45,62314076,76778299392.0,2.56,1.02,47.3,0.54
2010-09-13,4713.06,4789.69,4791.48,4707.36,62354602,79905972224.0,1.79,1.79,84.38,0.54
2010-09-14,4796.46,4805.42,4821.55,4770.36,61049814,77135511552.0,1.07,0.33,15.73,0.52
2010-09-15,4802.61,4730.14,4802.61,4712.53,60256287,73694003200.0,1.87,-1.57,-75.28,0.52
2010-09-16,4721.56,4610.92,4739.43,4558.4,56016231,68031791104.0,3.83,-2.52,-119.22,0.48
2010-09-17,4616.57,4603.49,4646.2,4575.79,42085317,52286713856.0,1.53,-0.16,-7.43,0.36
2010-09-20,4608.85,4553.12,4622.51,4531.48,38806392,47217098752.0,1.98,-1.09,-50.37,0.33
2010-09-21,4561.67,4546.72,4576.04,4516.61,28514132,34583859200.0,1.31,-0.14,-6.4,0.24
2010-09-27,4570.61,4673.6,4673.76,4570.61,36480284,45209841664.0,2.27,2.79,126.88,0.31
2010-09-28,4672.15,4654.35,4695.04,4643.17,41678014,52795715584.0,1.11,-0.41,-19.25,0.36
2010-09-29,4648.16,4590.32,4659.56,4577.4,39953484,49445703680.0,1.77,-1.38,-64.03,0.34
2010-09-30,4564.81,4660.6,4660.6,4553.96,35289019,44293603328.0,2.32,1.53,70.28,0.3
2010-10-08,4696.38,4767.97,4787.45,4691.64,51551489,65487958016.0,2.06,2.3,107.37,0.44
2010-10-11,4784.65,4789.15,4825.35,4746.54,76595412,98047934464.0,1.65,0.44,21.18,0.66
2010-10-12,4772.91,4806.03,4808.13,4748.74,67833440,85283332096.0,1.24,0.35,16.88,0.58
2010-10-13,4808.39,4836.74,4838.86,4765.94,77370404,97139605504.0,1.52,0.64,30.71,0.66
2010-10-14,4842.69,4679.55,4848.86,4675.38,75713462,96047456256.0,3.59,-3.25,-157.19,0.65
2010-10-15,4654.27,4691.45,4719.93,4638.24,71827387,92543156224.0,1.75,0.25,11.9,0.62
2010-10-18,4699.03,4636.64,4701.16,4545.07,83674560,102226001920.0,3.33,-1.17,-54.81,0.72
2010-10-19,4637.96,4778.61,4779.11,4637.05,65163143,80300990464.0,3.06,3.06,141.97,0.56
2010-10-20,4682.65,4794.19,4828.9,4661.19,76638057,97102749696.0,3.51,0.33,15.58,0.66
2010-10-21,4805.7,4833.8,4844.54,4771.61,67899414,86005620736.0,1.52,0.83,39.61,0.58
2010-10-22,4837.33,4877.93,4892.62,4826.83,66071922,86069665792.0,1.36,0.91,44.13,0.57
2010-10-25,4894.85,4998.5,4998.89,4894.81,81029247,106747101184.0,2.13,2.47,120.57,0.7
2010-10-26,5010.02,5046.15,5046.65,4983.84,89138490,117510553600.0,1.26,0.95,47.65,0.77
2010-10-27,5046.21,4994.77,5088.85,4976.71,80491678,106578231296.0,2.22,-1.02,-51.38,0.69
2010-10-28,4978.54,4999.59,5020.07,4952.71,61781621,80933232640.0,1.35,0.1,4.82,0.53
2010-10-29,5005.66,5055.49,5068.7,4992.81,65471877,88982929408.0,1.52,1.12,55.9,0.56
2010-11-01,5072.76,5199.52,5199.81,5072.76,85238377,118634831872.0,2.51,2.85,144.03,0.73
2010-11-02,5211.47,5173.07,5272.45,5171.5,96864368,136199151616.0,1.94,-0.51,-26.45,0.83
2010-11-03,5165.91,5098.54,5197.96,5096.46,76317124,106056359936.0,1.96,-1.44,-74.53,0.66
2010-11-04,5104.77,5228.3,5228.92,5104.77,76126009,103398236160.0,2.44,2.55,129.76,0.65
2010-11-05,5274.57,5311.77,5313.48,5244.38,89504908,121087328256.0,1.32,1.6,83.47,0.77
2010-11-08,5338.51,5431.09,5431.39,5330.51,95076487,126108737536.0,1.9,2.25,119.32,0.82
2010-11-09,5435.36,5467.84,5468.36,5398.7,92700581,125207994368.0,1.28,0.68,36.75,0.8
2010-11-10,5459.4,5484.74,5504.88,5432.63,88592641,123461943296.0,1.32,0.31,16.9,0.76
2010-11-11,5462.76,5440.1,5581.35,5440.1,98773284,138992959488.0,2.58,-0.81,-44.64,0.85
2010-11-12,5411.87,5111.19,5445.71,5094.8,105143255,141776863232.0,6.45,-6.05,-328.91,0.9
2010-11-15,5117.16,5255.27,5255.85,5083.85,67850335,93162070016.0,3.37,2.82,144.08,0.58
2010-11-16,5259.51,5068.46,5288.97,5017.25,78362153,107405721600.0,5.17,-3.55,-186.81,0.67
2010-11-17,4989.8,4855.85,5039.09,4830.51,54307890,72200544256.0,4.12,-4.19,-212.61,0.47
2010-11-18,4885.91,4932.4,4941.2,4814.42,42024505,57603055616.0,2.61,1.58,76.55,0.36
2010-11-19,4959.06,5081.03,5081.03,4919.28,54210574,75492556800.0,3.28,3.01,148.63,0.47
2010-11-22,5049.46,5150.67,5190.6,5036.32,60867651,87125852160.0,3.04,1.37,69.64,0.52
2010-11-23,5129.37,5063.24,5129.37,4970.49,53772275,75005853696.0,3.08,-1.7,-87.43,0.46
2010-11-24,5022.13,5206.15,5206.42,5017.93,54086198,77895655424.0,3.72,2.82,142.91,0.46
2010-11-25,5228.27,5259.81,5278.32,5226.98,60786557,84176617472.0,0.99,1.03,53.66,0.52
2010-11-26,5255.25,5227.65,5256.4,5169.03,54072353,73895452672.0,1.66,-0.61,-32.16,0.46
2010-11-29,5214.45,5248.75,5273.79,5180.66,50070999,71080927232.0,1.78,0.4,21.1,0.43
2010-11-30,5238.5,5110.88,5257.1,4960.71,64600123,87462281216.0,5.65,-2.63,-137.87,0.55
2010-12-01,5090.4,5116.84,5139.96,5071.35,40821237,56140963840.0,1.34,0.12,5.96,0.35
2010-12-02,5175.26,5138.49,5192.63,5135.67,47746715,65517113344.0,1.11,0.42,21.65,0.41
2010-12-03,5135.83,5100.37,5145.81,5052.43,37637974,51837128704.0,1.82,-0.74,-38.12,0.32
2010-12-06,5103.86,5016.53,5114.07,4989.28,34135678,48188256256.0,2.45,-1.64,-83.84,0.29
2010-12-07,4999.59,5084.58,5088.75,4931.88,33681596,46997286912.0,3.13,1.36,68.05,0.29
2010-12-08,5077.55,5069.97,5133.25,5059.58,33016178,46928056320.0,1.45,-0.29,-14.61,0.28
2010-12-09,5047.04,4964.9,5047.04,4964.25,35036069,46985515008.0,1.63,-2.07,-105.07,0.3
2010-12-10,4944.93,5039.17,5045.95,4935.28,30412527,42161389568.0,2.23,1.5,74.27,0.26
2010-12-13,5063.01,5179.02,5179.52,5063.01,45563549,63884496896.0,2.31,2.78,139.85,0.39
2010-12-14,5194.94,5244.04,5244.53,5181.2,49363283,69983256576.0,1.22,1.26,65.02,0.42
2010-12-15,5244.8,5230.68,5276.14,5211.7,46795723,67483844608.0,1.23,-0.25,-13.36,0.4
2010-12-16,5219.08,5216.85,5250.39,5200.88,35520439,49766031360.0,0.95,-0.26,-13.83,0.31
2010-12-17,5212.14,5228.34,5230.33,5187.4,30412144,43025436672.0,0.82,0.22,11.49,0.26
2010-12-20,5246.42,5163.53,5264.21,5043.66,45587756,65571500032.0,4.22,-1.24,-64.81,0.39
2010-12-21,5166.34,5222.79,5223.4,5123.27,40388406,55800999936.0,1.94,1.15,59.26,0.35
2010-12-22,5225.77,5174.54,5226.18,5157.32,40779135,56958140416.0,1.32,-0.92,-48.25,0.35
2010-12-23,5161.26,5069.52,5170.18,5060.53,34608134,47842893824.0,2.12,-2.03,-105.02,0.3
2010-12-24,5046.94,4991.54,5046.94,4947.22,30950786,40444071936.0,1.97,-1.54,-77.98,0.27
2010-12-27,4993.38,4849.63,5048.6,4832.53,34155338,45458382848.0,4.33,-2.84,-141.91,0.29
2010-12-28,4820.82,4730.5,4827.35,4700.56,29554248,37498204160.0,2.61,-2.46,-119.13,0.25
2010-12-29,4730.63,4812.53,4813.24,4723.29,21476837,29581713408.0,1.9,1.73,82.03,0.18
2010-12-30,4810.44,4828.49,4846.65,4777.84,23532241,33164304384.0,1.43,0.33,15.96,0.2
2010-12-31,4833.89,4936.72,4936.72,4833.89,27654614,41140457472.0,2.13,2.24,108.23,0.24
2011-01-04,4964.21,5011.5,5012.06,4938.94,36995644,54148800512.0,1.48,1.51,74.78,0.32
2011-01-05,4989.1,5028.77,5038.87,4964.87,34752218,52016619520.0,1.48,0.34,17.27,0.3
2011-01-06,5026.33,5001.28,5047.26,4992.17,31238743,45887127552.0,1.1,-0.55,-27.49,0.27
2011-01-07,4990.7,4975.14,5028.27,4945.78,34996233,47227224064.0,1.65,-0.52,-26.14,0.3
2011-01-10,4966.56,4830.56,4970.42,4816.58,31137862,43833176064.0,3.09,-2.91,-144.58,0.27
2011-01-11,4811.16,4804.82,4815.5,4747.49,27506089,36680617984.0,1.41,-0.53,-25.74,0.24
2011-01-12,4813.48,4833.58,4846.95,4764.47,26914398,33842368512.0,1.72,0.6,28.76,0.23
2011-01-13,4851.68,4826.76,4859.53,4810.9,25443773,32453203968.0,1.01,-0.14,-6.82,0.22
2011-01-14,4816.66,4723.43,4816.66,4719.15,27811774,36531769344.0,2.02,-2.14,-103.33,0.24
2011-01-17,4690.88,4519.91,4691.57,4507.57,30677510,38540849152.0,3.9,-4.31,-203.52,0.26
2011-01-18,4502.06,4536.96,4550.29,4483.5,19442866,24231409664.0,1.48,0.38,17.05,0.17
2011-01-19,4538.99,4646.09,4646.09,4530.61,24360938,31999373312.0,2.55,2.41,109.13,0.21
2011-01-20,4637.77,4477.36,4637.77,4476.56,28652463,36214796288.0,3.47,-3.63,-168.73,0.25
2011-01-21,4459.99,4506.32,4549.59,4445.23,27095042,33386899456.0,2.33,0.65,28.96,0.23
2011-01-24,4506.61,4398.5,4521.13,4397.02,25220682,32074479616.0,2.75,-2.39,-107.82,0.22
2011-01-25,4390.16,4341.91,4392.21,4307.91,21336169,26649034752.0,1.92,-1.29,-56.59,0.18
2011-01-26,4339.86,4424.89,4426.25,4339.86,19743124,25235238912.0,1.99,1.91,82.98,0.17
2011-01-27,4397.93,4502.81,4514.43,4369.87,27964817,35608940544.0,3.27,1.76,77.92,0.24
2011-01-28,4497.83,4548.21,4559.36,4493.84,25817665,33231247360.0,1.46,1.01,45.4,0.22
2011-01-31,4544.33,4610.86,4611.0,4536.19,26406322,34065115136.0,1.64,1.38,62.65,0.23
2011-02-01,4612.4,4630.58,4638.61,4604.91,23946695,31851849728.0,0.73,0.43,19.72,0.21
2011-02-09,4597.54,4609.72,4654.59,4584.9,27542085,35874082816.0,1.5,-0.45,-20.86,0.24
2011-02-10,4604.84,4733.97,4734.06,4602.33,34578250,43583053824.0,2.86,2.7,124.25,0.3
2011-02-11,4736.27,4786.81,4803.1,4729.39,39915983,51826098176.0,1.56,1.12,52.84,0.34
2011-02-14,4792.85,4872.5,4884.99,4792.85,47815133,62502920192.0,1.92,1.79,85.69,0.41
2011-02-15,4878.68,4869.69,4932.33,4862.77,51557041,68054573056.0,1.43,-0.06,-2.81,0.44
2011-02-16,4860.89,4952.67,4952.95,4855.95,44671367,61015683072.0,1.99,1.7,82.98,0.38
2011-02-17,4962.13,4987.48,4990.75,4917.95,50445327,68506796032.0,1.47,0.7,34.81,0.43
2011-02-18,4977.22,4941.43,4984.18,4915.67,42906719,58436567040.0,1.37,-0.92,-46.05,0.37
2011-02-21,4911.81,5042.97,5043.25,4905.36,47370220,64040480768.0,2.79,2.05,101.54,0.41
2011-02-22,5052.36,4909.75,5058.75,4908.25,57381961,79490293760.0,2.98,-2.64,-133.22,0.49
2011-02-23,4891.25,4979.06,4983.23,4891.25,44830064,61614317568.0,1.87,1.41,69.31,0.38
2011-02-24,4976.34,5027.73,5033.1,4963.76,50090685,65190944768.0,1.39,0.98,48.67,0.43
2011-02-25,5019.5,5032.8,5039.79,4964.35,44455450,57641320448.0,1.5,0.1,5.07,0.38
2011-02-28,5040.22,5095.21,5095.57,5007.65,51242787,66627727360.0,1.75,1.24,62.41,0.44
2011-03-01,5099.7,5122.44,5143.77,5082.04,57798418,77456785408.0,1.21,0.53,27.23,0.5
2011-03-02,5099.48,5108.74,5120.41,5024.86,53142790,70893199360.0,1.87,-0.27,-13.7,0.46
2011-03-03,5106.39,5009.05,5124.61,5000.54,51710389,67453575168.0,2.43,-1.95,-99.69,0.44
2011-03-04,5005.56,5067.62,5067.92,4989.65,42559604,54570106880.0,1.56,1.17,58.57,0.37
2011-03-07,5085.46,5138.25,5138.65,5085.46,57478588,77165912064.0,1.05,1.39,70.63,0.49
2011-03-08,5135.35,5165.73,5166.36,5113.09,53140081,71456161792.0,1.04,0.53,27.48,0.46
2011-03-09,5168.13,5181.37,5186.03,5147.87,51146197,69096751104.0,0.74,0.3,15.64,0.44
2011-03-10,5174.03,5143.41,5174.03,5139.78,52319886,72055750656.0,0.66,-0.73,-37.96,0.45
2011-03-11,5118.07,5139.75,5200.7,5113.48,51719335,70886653952.0,1.7,-0.07,-3.66,0.44
2011-03-14,5127.14,5190.04,5190.73,5111.01,53410133,75553120256.0,1.55,0.98,50.29,0.46
2011-03-15,5178.08,5131.33,5178.08,5016.88,63336064,85317312512.0,3.11,-1.13,-58.71,0.54
2011-03-16,5122.27,5199.36,5200.06,5119.19,55561319,75781513216.0,1.58,1.33,68.03,0.48
2011-03-17,5151.64,5104.13,5185.42,5080.53,56740777,74999676928.0,2.02,-1.83,-95.23,0.49
2011-03-18,5133.77,5126.93,5160.8,5105.06,42676833,57094410240.0,1.09,0.45,22.8,0.37
2011-03-21,5120.67,5086.11,5130.93,5062.79,41919675,55093792768.0,1.33,-0.8,-40.82,0.36
2011-03-22,5093.41,5085.81,5102.43,5020.75,39106999,53595287552.0,1.61,-0.01,-0.3,0.34
2011-03-23,5084.77,5155.34,5155.58,5076.72,46373560,60690169856.0,1.55,1.37,69.53,0.4
2011-03-24,5159.2,5169.26,5185.5,5149.66,48996692,63827668992.0,0.7,0.27,13.92,0.42
2011-03-25,5164.82,5212.35,5218.06,5164.78,58577397,75047772160.0,1.03,0.83,43.09,0.5
2011-03-28,5223.07,5199.55,5231.73,5187.45,69123030,89292333056.0,0.85,-0.25,-12.8,0.59
2011-03-29,5185.68,5111.15,5191.54,5105.03,70333327,87274610688.0,1.66,-1.7,-88.4,0.6
2011-03-30,5101.11,5064.54,5117.22,5036.29,53628602,66256113664.0,1.58,-0.91,-46.61,0.46
2011-03-31,5065.12,5000.4,5079.23,4985.02,45793403,56200998912.0,1.86,-1.27,-64.14,0.39
2011-04-01,4999.76,5065.08,5065.08,4991.79,39117302,48618442752.0,1.47,1.29,64.68,0.34
2011-04-06,5046.9,5057.84,5070.34,5019.49,45714761,58417049600.0,1.0,-0.14,-7.24,0.39
2011-04-07,5056.09,5089.75,5090.02,5045.19,44968886,57683808256.0,0.89,0.63,31.91,0.39
2011-04-08,5087.31,5148.8,5149.05,5079.65,45371604,58374692864.0,1.36,1.16,59.05,0.39
2011-04-11,5157.07,5107.14,5162.49,5102.71,52617550,66933358592.0,1.16,-0.81,-41.66,0.45
2011-04-12,5096.57,5114.46,5139.03,5083.39,52714365,63128236032.0,1.09,0.14,7.32,0.45
2011-04-13,5098.64,5165.21,5165.49,5069.39,48871329,58014658560.0,1.88,0.99,50.75,0.42
2011-04-14,5162.31,5150.87,5175.24,5140.0,48913119,59275612160.0,0.68,-0.28,-14.34,0.42
2011-04-15,5143.3,5162.42,5162.42,5103.09,52794112,63287013376.0,1.15,0.22,11.55,0.45
2011-04-18,5149.34,5178.89,5179.45,5140.41,56460231,69014028288.0,0.76,0.32,16.47,0.48
2011-04-19,5149.66,5116.14,5153.56,5095.6,64017974,77177176064.0,1.12,-1.21,-62.75,0.55
2011-04-20,5116.11,5152.4,5154.74,5116.11,50876715,63372009472.0,0.76,0.71,36.26,0.44
2011-04-21,5169.62,5188.11,5191.01,5159.96,53830707,67225993216.0,0.6,0.69,35.71,0.46
2011-04-22,5187.76,5165.12,5193.21,5150.42,54987670,65818513408.0,0.82,-0.44,-22.99,0.47
2011-04-25,5152.07,5054.77,5152.07,5054.77,50114044,60598394880.0,1.88,-2.14,-110.35,0.43
2011-04-26,5033.79,4970.57,5047.34,4943.06,39257718,46731468800.0,2.06,-1.67,-84.2,0.34
2011-04-27,4977.95,4913.5,5003.86,4872.51,41128258,47874248704.0,2.64,-1.15,-57.07,0.35
2011-04-28,4920.94,4755.42,4937.11,4752.41,40775602,46696456192.0,3.76,-3.22,-158.08,0.35
2011-04-29,4749.53,4836.87,4837.0,4738.45,30110310,34952310784.0,2.07,1.71,81.45,0.26
2011-05-03,4836.86,4920.57,4920.71,4816.02,35460535,42337030144.0,2.16,1.73,83.7,0.3
2011-05-04,4900.44,4814.78,4900.44,4798.41,40627915,48501424128.0,2.07,-2.15,-105.79,0.35
2011-05-05,4792.13,4827.21,4842.37,4784.7,34700031,39948591104.0,1.2,0.26,12.43,0.3
2011-05-06,4787.52,4849.97,4874.98,4764.84,36905771,43482349568.0,2.28,0.47,22.76,0.32
2011-05-09,4855.84,4889.92,4897.76,4855.84,34562508,41948704768.0,0.86,0.82,39.95,0.3
2011-05-10,4893.95,4918.67,4918.87,4871.45,35224545,41590095872.0,0.97,0.59,28.75,0.3
2011-05-11,4919.24,4929.49,4949.02,4880.31,42374924,49759154176.0,1.4,0.22,10.82,0.36
2011-05-12,4896.33,4863.79,4940.82,4863.12,47355573,54364102656.0,1.58,-1.33,-65.7,0.41
2011-05-13,4860.03,4902.56,4903.11,4817.83,42464083,49201045504.0,1.75,0.8,38.77,0.36
2011-05-16,4900.0,4900.71,4931.13,4892.24,40995343,47185719296.0,0.79,-0.04,-1.85,0.35
2011-05-17,4892.29,4873.95,4912.71,4823.06,46860595,53375983616.0,1.83,-0.55,-26.76,0.4
2011-05-18,4859.32,4906.19,4907.75,4850.45,36080751,40258338816.0,1.18,0.66,32.24,0.31
2011-05-19,4912.81,4879.89,4929.21,4875.8,34682656,40656805888.0,1.09,-0.54,-26.3,0.3
2011-05-20,4875.08,4863.19,4886.59,4837.98,30219964,36148813824.0,1.0,-0.34,-16.7,0.26
2011-05-23,4853.9,4679.53,4853.92,4677.46,42852622,46854852608.0,3.63,-3.78,-183.66,0.37
2011-05-24,4656.01,4672.08,4676.83,4590.13,32871981,36938121216.0,1.85,-0.16,-7.45,0.28
2011-05-25,4667.64,4618.75,4689.69,4613.68,34181692,37355368448.0,1.63,-1.14,-53.33,0.29
2011-05-26,4635.95,4572.94,4662.29,4572.32,35701838,40354803712.0,1.95,-0.99,-45.81,0.31
2011-05-27,4561.77,4428.89,4567.23,4425.76,33902386,37048762368.0,3.09,-3.15,-144.05,0.29
2011-05-30,4403.0,4345.05,4427.0,4339.08,26592575,28052719616.0,1.99,-1.89,-83.84,0.23
2011-05-31,4347.99,4444.28,4444.59,4339.63,26472384,28524371968.0,2.42,2.28,99.23,0.23
2011-06-01,4439.39,4490.89,4494.0,4424.2,27467294,29745700864.0,1.57,1.05,46.61,0.24
2011-06-02,4434.86,4430.0,4452.53,4363.9,30385988,32797876224.0,1.97,-1.36,-60.89,0.26
2011-06-03,4425.49,4506.2,4514.31,4424.2,26719691,29894914048.0,2.03,1.72,76.2,0.23
2011-06-07,4496.96,4547.3,4548.22,4490.62,25352427,29192306688.0,1.28,0.91,41.1,0.22
2011-06-08,4542.7,4562.97,4568.29,4486.65,29693704,33398437888.0,1.8,0.34,15.67,0.25
2011-06-09,4552.07,4456.73,4553.71,4456.59,30127452,33502490624.0,2.13,-2.33,-106.24,0.26
2011-06-10,4442.51,4469.05,4469.58,4383.2,27162727,29456674816.0,1.94,0.28,12.32,0.23
2011-06-13,4439.87,4468.79,4475.69,4408.06,22902974,25594245120.0,1.51,-0.01,-0.26,0.2
2011-06-14,4466.99,4540.94,4546.73,4461.53,29955585,33903978496.0,1.91,1.61,72.15,0.26
2011-06-15,4531.36,4499.69,4562.04,4498.78,29547811,33518282752.0,1.39,-0.91,-41.25,0.25
2011-06-16,4461.26,4402.14,4466.78,4396.21,27906069,30663430144.0,1.57,-2.17,-97.55,0.24
2011-06-17,4392.98,4337.37,4415.16,4332.49,22826897,25191626752.0,1.88,-1.47,-64.77,0.2
2011-06-20,4325.6,4278.75,4333.57,4251.11,21588505,23481559040.0,1.9,-1.35,-58.62,0.19
2011-06-21,4286.36,4338.42,4338.85,4269.92,24448657,26823923712.0,1.61,1.39,59.67,0.21
2011-06-22,4341.36,4321.22,4350.92,4300.64,22280879,24496084992.0,1.16,-0.4,-17.2,0.19
2011-06-23,4307.81,4402.94,4411.86,4276.73,29277376,33040754688.0,3.13,1.89,81.72,0.25
2011-06-24,4390.09,4509.18,4533.71,4381.8,45929284,53141868544.0,3.45,2.41,106.24,0.39
2011-06-27,4511.76,4568.19,4578.32,4510.72,39164604,47102992384.0,1.5,1.31,59.01,0.34
2011-06-28,4569.76,4574.48,4582.62,4529.18,32310011,40115208192.0,1.17,0.14,6.29,0.28
2011-06-29,4570.84,4511.54,4583.49,4511.28,33963702,41337679872.0,1.58,-1.38,-62.94,0.29
2011-06-30,4506.75,4579.33,4585.26,4506.74,32737950,39545274368.0,1.74,1.5,67.79,0.28
2011-07-01,4589.17,4604.75,4635.25,4582.33,38820202,44850872320.0,1.16,0.56,25.42,0.33
2011-07-04,4617.95,4719.39,4719.57,4617.95,50314794,59892748288.0,2.21,2.49,114.64,0.43
2011-07-05,4722.33,4749.42,4758.08,4711.17,46068509,56956112896.0,0.99,0.64,30.03,0.4
2011-07-06,4742.17,4760.92,4763.24,4705.38,43304340,54362841088.0,1.22,0.24,11.5,0.37
2011-07-07,4757.07,4761.45,4813.34,4742.37,48503158,61550735360.0,1.49,0.01,0.53,0.42
2011-07-08,4755.75,4756.61,4769.55,4720.23,36410597,46150254592.0,1.04,-0.1,-4.84,0.31
2011-07-11,4741.98,4799.42,4802.44,4728.49,37252194,47482945536.0,1.55,0.9,42.81,0.32
2011-07-12,4762.09,4731.12,4771.59,4727.67,41420804,51231813632.0,0.92,-1.42,-68.3,0.36
2011-07-13,4729.2,4825.42,4825.5,4729.2,40235267,52157710336.0,2.04,1.99,94.3,0.35
2011-07-14,4833.75,4866.17,4866.24,4813.49,46130782,59868155904.0,1.09,0.84,40.75,0.4
2011-07-15,4853.75,4896.04,4896.1,4842.79,47819304,60113469440.0,1.1,0.61,29.87,0.41
2011-07-18,4902.22,4895.26,4919.14,4876.48,48436666,61013028864.0,0.87,-0.02,-0.78,0.42
2011-07-19,4871.68,4843.71,4871.93,4822.45,41506074,52479127552.0,1.01,-1.05,-51.55,0.36
2011-07-20,4864.28,4849.06,4881.46,4801.61,39451114,49231212544.0,1.65,0.11,5.35,0.34
2011-07-21,4846.34,4784.39,4850.55,4782.4,38798971,48315273216.0,1.41,-1.33,-64.67,0.33
2011-07-22,4791.46,4800.94,4822.81,4781.41,33160577,41208479744.0,0.87,0.35,16.55,0.28
2011-07-25,4784.97,4613.73,4784.97,4597.74,43504131,53033111552.0,3.9,-3.9,-187.21,0.37
2011-07-26,4604.99,4633.37,4634.31,4576.93,28412606,35524792320.0,1.24,0.43,19.64,0.24
2011-07-27,4621.5,4710.38,4716.3,4596.43,32212386,41177210880.0,2.59,1.66,77.01,0.28
2011-07-28,4670.92,4680.9,4685.46,4633.67,31914051,39438278656.0,1.1,-0.63,-29.48,0.27
2011-07-29,4678.78,4628.32,4694.06,4611.9,29398571,35749765120.0,1.76,-1.12,-52.58,0.25
2011-08-01,4622.7,4644.46,4665.18,4607.56,24982782,30911948800.0,1.24,0.35,16.14,0.21
2011-08-02,4627.38,4610.78,4627.38,4539.43,30586290,36411289600.0,1.89,-0.73,-33.68,0.26
2011-08-03,4565.75,4625.17,4638.64,4551.48,27439077,33753669632.0,1.89,0.31,14.39,0.24
2011-08-04,4631.42,4649.42,4671.0,4631.28,25913441,32336769024.0,0.86,0.52,24.25,0.22
2011-08-05,4504.08,4559.02,4589.08,4472.62,30731410,37051060224.0,2.5,-1.94,-90.4,0.26
2011-08-08,4494.38,4330.77,4514.62,4242.87,41717504,47671234560.0,5.96,-5.01,-228.25,0.36
2011-08-09,4199.13,4317.11,4347.31,4113.01,38004498,42407587840.0,5.41,-0.32,-13.66,0.33
2011-08-10,4389.15,4378.7,4433.09,4372.64,38268544,44611387392.0,1.4,1.43,61.59,0.33
2011-08-11,4283.24,4454.39,4454.48,4270.62,37546218,44112404480.0,4.2,1.73,75.69,0.32
2011-08-12,4483.85,4505.89,4526.5,4480.12,40382795,45582696448.0,1.04,1.16,51.5,0.35
2011-08-15,4514.65,4571.72,4571.72,4509.63,36169185,41582673920.0,1.38,1.46,65.83,0.31
2011-08-16,4578.35,4533.32,4587.14,4520.94,34803516,39678119936.0,1.45,-0.84,-38.4,0.3
2011-08-17,4520.69,4513.48,4543.88,4499.16,28101941,31574730752.0,0.99,-0.44,-19.84,0.24
2011-08-18,4510.13,4436.1,4516.04,4434.99,29525608,34011873280.0,1.8,-1.71,-77.38,0.25
2011-08-19,4341.19,4395.02,4395.6,4325.04,27429392,31323760640.0,1.59,-0.93,-41.08,0.24
2011-08-22,4395.03,4363.96,4435.3,4348.67,24476833,28476381184.0,1.97,-0.71,-31.06,0.21
2011-08-23,4376.26,4434.92,4435.21,4365.84,25595153,28778799104.0,1.59,1.63,70.96,0.22
2011-08-24,4453.43,4427.98,4474.1,4420.29,27783947,32055865344.0,1.21,-0.16,-6.94,0.24
2011-08-25,4432.4,4520.17,4520.17,4421.6,34114121,37996158976.0,2.23,2.08,92.19,0.29
2011-08-26,4506.09,4530.42,4541.46,4496.18,30709253,35536322560.0,1.0,0.23,10.25,0.26
2011-08-29,4509.89,4490.16,4512.65,4481.29,30220343,36063817728.0,0.69,-0.89,-40.26,0.26
2011-08-30,4511.25,4451.73,4541.56,4450.73,31378152,35566194688.0,2.02,-0.86,-38.43,0.27
2011-08-31,4449.68,4430.54,4468.14,4386.63,24421284,28252286976.0,1.83,-0.48,-21.19,0.21
