date,标普500指数,道琼斯工业平均指数,纳斯达克综合指数,香港恒生指数,中国上证指数,中国深证指数,沪深300指数,上证50,中证500,上证红利,中证红利,日经225指数,韩国KOSPI指数,MSCI新加坡指数,MSCI加拿大指数,MSCI欧盟指数
1995-09-06,,,,9194.68,753.75,1181.65,,,,,,,,,,
1995-09-07,,,,9278.99,753.84,1179.65,,,,,,,,,,
1995-09-08,,,,9393.21,751.08,1170.7,,,,,,,,,,
1995-09-11,,,,9438.95,775.45,1183.12,,,,,,,,,,
1995-09-12,,,,9434.81,763.69,1184.42,,,,,,,,,,
1995-09-13,,,,9581.36,763.18,1196.5,,,,,,,,,,
1995-09-14,,,,9680.1,758.13,1205.92,,,,,,,,,,
1995-09-15,,,,9797.4,755.93,1210.94,,,,,,,,,,
1995-09-18,,,,9770.05,757.4,1215.06,,,,,,,,,,
1995-09-19,,,,9646.14,736.74,1175.8,,,,,,,,,,
1995-09-20,,,,9630.96,726.14,1162.44,,,,,,,,,,
1995-09-21,,,,9536.27,731.17,1170.87,,,,,,,,,,
1995-09-22,,,,9541.87,730.01,1176.57,,,,,,,,,,
1995-09-25,,,,9497.88,723.35,1167.38,,,,,,,,,,
1995-09-26,,,,9583.34,728.86,1168.14,,,,,,,,,,
1995-09-27,,,,9650.6,708.46,1145.94,,,,,,,,,,
1995-09-28,,,,9600.56,711.19,1145.92,,,,,,,,,,
1995-09-29,,,,9646.34,722.43,1164.96,,,,,,,,,,
1995-10-02,,,,9724.98,,,,,,,,,,,,
1995-10-03,,,,9805.46,,,,,,,,,,,,
1995-10-04,,,,9939.95,717.79,1157.47,,,,,,,,,,
1995-10-05,,,,9888.04,724.88,1159.14,,,,,,,,,,
1995-10-06,,,,9873.9,719.96,1152.67,,,,,,,,,,
1995-10-09,,,,9863.44,706.29,1133.33,,,,,,,,,,
1995-10-10,,,,9730.92,708.63,1124.6,,,,,,,,,,
1995-10-11,,,,9635.06,710.89,1120.21,,,,,,,,,,
1995-10-12,,,,9685.14,704.4,1112.48,,,,,,,,,,
1995-10-13,,,,9883.78,702.98,1117.74,,,,,,,,,,
1995-10-16,,,,10009.28,701.34,1083.06,,,,,,,,,,
1995-10-17,,,,10032.93,702.4,1134.81,,,,,,,,,,
1995-10-18,,,,9973.7,716.83,1149.7,,,,,,,,,,
1995-10-19,,,,9981.61,702.79,1132.67,,,,,,,,,,
1995-10-20,,,,9895.24,726.29,1197.46,,,,,,,,,,
1995-10-23,,,,9880.53,723.09,1187.35,,,,,,,,,,
1995-10-24,,,,9775.66,723.57,1182.52,,,,,,,,,,
1995-10-25,,,,9841.06,760.41,1226.92,,,,,,,,,,
1995-10-26,,,,9774.48,731.47,1197.68,,,,,,,,,,
1995-10-27,,,,9680.75,722.37,1171.35,,,,,,,,,,
1995-10-30,,,,9672.39,722.78,1158.09,,,,,,,,,,
1995-10-31,,,,9782.39,717.32,1153.73,,,,,,,,,,
1995-11-01,,,,,723.39,1160.03,,,,,,,,,,
1995-11-02,,,,9749.36,721.7,1156.06,,,,,,,,,,
1995-11-03,,,,9855.8,727.79,1167.19,,,,,,,,,,
1995-11-06,,,,9736.1,736.15,1172.22,,,,,,,,,,
1995-11-07,,,,9732.41,729.69,1164.24,,,,,,,,,,
1995-11-08,,,,9562.45,711.61,1147.5,,,,,,,,,,
1995-11-09,,,,9497.83,711.2,1146.91,,,,,,,,,,
1995-11-10,,,,9411.85,708.76,1146.38,,,,,,,,,,
1995-11-13,,,,9385.22,688.7,1125.93,,,,,,,,,,
1995-11-14,,,,9407.37,688.87,1128.22,,,,,,,,,,
1995-11-15,,,,9431.38,692.2,1132.6,,,,,,,,,,
1995-11-16,,,,9367.65,682.44,1127.75,,,,,,,,,,
1995-11-17,,,,9287.9,676.19,,,,,,,,,,,
1995-11-20,,,,9373.91,674.74,1135.36,,,,,,,,,,
1995-11-21,,,,9452.09,678.42,1141.56,,,,,,,,,,
1995-11-22,,,,9501.61,663.32,1123.27,,,,,,,,,,
1995-11-23,,,,9505.67,658.37,1118.41,,,,,,,,,,
1995-11-24,,,,9488.75,659.37,1122.41,,,,,,,,,,
1995-11-27,,,,9523.87,645.03,1109.09,,,,,,,,,,
1995-11-28,,,,9623.79,652.57,1104.85,,,,,,,,,,
1995-11-29,,,,9617.32,641.59,1092.75,,,,,,,,,,
1995-11-30,,,,9813.34,641.14,1086.18,,,,,,,,,,
1995-12-01,,,,9862.55,633.81,1081.7,,,,,,,,,,
1995-12-04,,,,9940.63,634.92,1081.56,,,,,,,,,,
1995-12-05,,,,9975.37,637.22,1085.23,,,,,,,,,,
1995-12-06,,,,9898.89,628.43,1082.57,,,,,,,,,,
1995-12-07,,,,9863.98,631.84,1082.57,,,,,,,,,,
1995-12-08,,,,9863.61,636.78,1086.65,,,,,,,,,,
1995-12-11,,,,9835.17,619.26,1069.67,,,,,,,,,,
1995-12-12,,,,9927.79,629.45,1075.66,,,,,,,,,,
1995-12-13,,,,9920.88,613.8,1064.95,,,,,,,,,,
1995-12-14,,,,9912.84,614.75,1059.46,,,,,,,,,,
1995-12-15,,,,9858.65,603.89,1049.3,,,,,,,,,,
1995-12-18,,,,9806.58,592.14,1028.51,,,,,,,,,,
1995-12-19,,,,9705.86,592.06,1027.43,,,,,,,,,,
1995-12-20,,,,9877.86,601.04,1033.77,,,,,,,,,,
1995-12-21,,,,9907.61,597.43,1024.43,,,,,,,,,,
1995-12-22,,,,9932.2,594.24,1023.62,,,,,,,,,,
1995-12-25,,,,,580.03,1000.4,,,,,,,,,,
1995-12-26,,,,,572.22,994.93,,,,,,,,,,
1995-12-27,,,,9985.23,570.4,997.86,,,,,,,,,,
1995-12-28,,,,9998.17,556.82,982.8,,,,,,,,,,
1995-12-29,,,,10073.39,555.29,987.75,,,,,,,,,,
1996-01-02,,,,10204.87,537.87,965.68,,,,,,,,,,
1996-01-03,,,,10397.44,542.42,964.13,,,,,,,,,,
1996-01-04,,,,10573.9,558.75,983.4,,,,,,,,,,
1996-01-05,,,,10529.9,536.37,966.21,,,,,,,,,,
1996-01-08,,,,10466.67,539.17,962.12,,,,,,,,,,
1996-01-09,,,,10427.2,558.62,983.08,,,,,,,,,,
1996-01-10,,,,10304.63,547.62,967.47,,,,,,,,,,
1996-01-11,,,,10429.82,545.64,964.52,,,,,,,,,,
1996-01-12,,,,10540.01,547.11,970.55,,,,,,,,,,
1996-01-15,,,,10634.5,551.04,973.03,,,,,,,,,,
1996-01-16,,,,10671.15,547.76,971.88,,,,,,,,,,
1996-01-17,,,,10593.82,537.31,959.85,,,,,,,,,,
1996-01-18,,,,10536.49,517.63,935.84,,,,,,,,,,
1996-01-19,,,,10764.09,523.51,941.27,,,,,,,,,,
1996-01-22,,,,10955.33,516.46,930.26,,,,,,,,,,
1996-01-23,,,,10957.22,519.6,930.05,,,,,,,,,,
1996-01-24,,,,10960.21,522.63,936.4,,,,,,,,,,
1996-01-25,,,,11103.08,521.37,935.79,,,,,,,,,,
1996-01-26,,,,11111.87,525.57,952.82,,,,,,,,,,
1996-01-29,,,,11058.97,529.14,955.4,,,,,,,,,,
1996-01-30,,,,11201.46,532.57,958.82,,,,,,,,,,
1996-01-31,,,,11359.7,537.35,958.7,,,,,,,,,,
1996-02-01,,,,11362.8,536.68,962.12,,,,,,,,,,
1996-02-02,,,,11469.4,536.04,956.79,,,,,,,,,,
1996-02-05,,,,11484.12,522.85,943.93,,,,,,,,,,
1996-02-06,,,,11391.38,520.69,940.29,,,,,,,,,,
1996-02-07,,,,11388.59,524.3,938.7,,,,,,,,,,
1996-02-08,,,,11331.77,521.86,937.38,,,,,,,,,,
1996-02-09,,,,11310.28,525.41,945.16,,,,,,,,,,
1996-02-12,,,,11256.59,523.85,949.91,,,,,,,,,,
1996-02-13,,,,11200.19,529.58,976.35,,,,,,,,,,
1996-02-14,,,,11364.46,529.25,963.55,,,,,,,,,,
1996-02-15,,,,11471.81,536.98,979.13,,,,,,,,,,
1996-02-16,,,,11594.99,552.94,1011.23,,,,,,,,,,
1996-02-22,,,,11338.45,,,,,,,,,,,,
1996-02-23,,,,11390.41,,,,,,,,,,,,
1996-02-26,,,,11210.42,,,,,,,,,,,,
1996-02-27,,,,11197.02,,,,,,,,,,,,
1996-02-28,,,,11264.65,,,,,,,,,,,,
1996-02-29,,,,11125.68,,,,,,,,,,,,
1996-03-01,,,,11194.94,,,,,,,,,,,,
1996-03-04,,,,11254.05,601.98,1068.68,,,,,,,,,,
1996-03-05,,,,11454.08,587.06,1043.56,,,,,,,,,,
1996-03-06,,,,11378.73,559.7,1007.97,,,,,,,,,,
1996-03-07,,,,11194.48,569.33,1032.25,,,,,,,,,,
1996-03-08,,,,11217.79,573.13,1031.45,,,,,,,,,,
1996-03-11,,,,10397.45,568.12,1013.22,,,,,,,,,,
1996-03-12,,,,10602.45,563.88,1009.64,,,,,,,,,,
1996-03-13,,,,10249.48,563.2,1010.5,,,,,,,,,,
1996-03-14,,,,10451.75,562.3,1015.02,,,,,,,,,,
1996-03-15,,,,10557.58,562.39,1017.15,,,,,,,,,,
1996-03-18,,,,10601.28,567.87,1026.17,,,,,,,,,,
1996-03-19,,,,10880.5,566.55,1023.94,,,,,,,,,,
1996-03-20,,,,10836.53,569.67,1024.5,,,,,,,,,,
1996-03-21,,,,11027.96,569.76,1023.53,,,,,,,,,,
1996-03-22,,,,11026.73,570.18,1029.74,,,,,,,,,,
1996-03-25,,,,11111.76,570.24,1032.15,,,,,,,,,,
1996-03-26,,,,10984.47,563.52,1023.89,,,,,,,,,,
1996-03-27,,,,11066.57,562.35,1020.33,,,,,,,,,,
1996-03-28,,,,11030.58,554.04,1013.35,,,,,,,,,,
1996-03-29,,,,10957.2,556.39,1015.01,,,,,,,,,,
1996-04-01,,,,10926.84,566.19,,,,,,,,,,,
1996-04-02,,,,11144.64,557.21,1009.92,,,,,,,,,,
1996-04-03,,,,11139.88,560.98,1012.95,,,,,,,,,,
1996-04-04,,,,,563.19,1026.88,,,,,,,,,,
1996-04-05,,,,,582.53,1052.92,,,,,,,,,,
1996-04-08,,,,,581.38,1064.08,,,,,,,,,,
1996-04-09,,,,11107.37,578.07,1059.74,,,,,,,,,,
1996-04-10,,,,11077.55,579.82,1064.74,,,,,,,,,,
1996-04-11,,,,10892.57,583.38,1075.65,,,,,,,,,,
1996-04-12,,,,10849.8,586.95,1089.33,,,,,,,,,,
1996-04-15,,,,10949.57,584.67,1104.39,,,,,,,,,,
1996-04-16,,,,11032.98,590.85,1125.03,,,,,,,,,,
1996-04-17,,,,10962.69,593.38,1119.38,,,,,,,,,,
1996-04-18,,,,10909.29,600.28,1161.55,,,,,,,,,,
1996-04-19,,,,10818.49,618.12,1170.51,,,,,,,,,,
1996-04-22,,,,10909.98,613.97,1193.38,,,,,,,,,,
1996-04-23,,,,10889.05,623.77,1244.58,,,,,,,,,,
1996-04-24,,,,10898.69,664.65,1344.29,,,,,,,,,,
1996-04-25,,,,10753.38,652.67,1286.53,,,,,,,,,,
1996-04-26,,,,10732.79,707.6,1462.42,,,,,,,,,,
1996-04-29,,,,10835.75,738.61,1579.53,,,,,,,,,,
1996-04-30,,,,10964.53,681.15,1525.54,,,,,,,,,,
1996-05-01,,,,10907.01,,,,,,,,,,,,
1996-05-02,,,,10929.9,654.42,1490.52,,,,,,,,,,
1996-05-03,,,,10734.24,650.03,1488.44,,,,,,,,,,
1996-05-06,,,,10697.54,671.27,1576.27,,,,,,,,,,
1996-05-07,,,,10702.17,661.16,1571.85,,,,,,,,,,
1996-05-08,,,,10617.32,661.26,1541.15,,,,,,,,,,
1996-05-09,,,,10573.0,656.9,1502.14,,,,,,,,,,
1996-05-10,,,,10597.73,661.46,1485.93,,,,,,,,,,
1996-05-13,,,,10746.0,666.1,1534.8,,,,,,,,,,
1996-05-14,,,,10817.88,665.41,1528.43,,,,,,,,,,
1996-05-15,,,,10863.83,682.05,1615.21,,,,,,,,,,
1996-05-16,,,,10833.41,683.07,1659.37,,,,,,,,,,
1996-05-17,,,,10816.85,711.93,1700.08,,,,,,,,,,
1996-05-20,,,,10987.59,703.08,1705.68,,,,,,,,,,
1996-05-21,,,,11088.77,661.85,1579.98,,,,,,,,,,
1996-05-22,,,,11082.79,668.62,1621.61,,,,,,,,,,
1996-05-23,,,,11030.84,642.67,1556.56,,,,,,,,,,
1996-05-24,,,,11019.16,639.8,1575.62,,,,,,,,,,
1996-05-27,,,,11081.69,637.95,1565.32,,,,,,,,,,
1996-05-28,,,,11107.02,646.91,1562.33,,,,,,,,,,
1996-05-29,,,,11200.56,650.55,1622.13,,,,,,,,,,
1996-05-30,,,,11157.07,636.36,1612.3,,,,,,,,,,
1996-05-31,,,,11264.73,643.65,1735.38,,,,,,,,,,
1996-06-03,,,,11059.81,641.09,1808.07,,,,,,,,,,
1996-06-04,,,,11086.91,651.51,1846.29,,,,,,,,,,
1996-06-05,,,,11092.51,696.97,1833.07,,,,,,,,,,
1996-06-06,,,,11225.83,702.63,1861.64,,,,,,,,,,
1996-06-07,,,,11196.55,727.34,1885.88,,,,,,,,,,
1996-06-10,,,,11143.24,764.38,1882.66,,,,,,,,,,
1996-06-11,,,,10993.55,752.26,1949.72,,,,,,,,,,
1996-06-12,,,,10958.67,755.77,1991.06,,,,,,,,,,
1996-06-13,,,,10866.02,768.68,2044.04,,,,,,,,,,
1996-06-14,,,,10864.99,777.27,2009.74,,,,,,,,,,
1996-06-17,,,,,751.99,1988.75,,,,,,,,,,
1996-06-18,,,,10952.78,793.56,2050.95,,,,,,,,,,
1996-06-19,,,,10904.47,796.91,2055.07,,,,,,,,,,
1996-06-20,,,,,793.58,2096.6,,,,,,,,,,
1996-06-21,,,,10855.29,796.1,2095.02,,,,,,,,,,
1996-06-24,,,,10959.72,793.33,2153.66,,,,,,,,,,
1996-06-25,,,,10982.77,780.65,2125.13,,,,,,,,,,
1996-06-26,,,,11059.92,801.46,2143.63,,,,,,,,,,
1996-06-27,,,,11002.45,806.46,2126.08,,,,,,,,,,
1996-06-28,,,,11020.9,804.25,2059.13,,,,,,,,,,
1996-07-01,,,,11002.61,761.11,1942.79,,,,,,,,,,
1996-07-02,,,,11084.43,759.71,1974.74,,,,,,,,,,
1996-07-03,,,,11063.28,786.13,2049.71,,,,,,,,,,
1996-07-04,,,,11181.82,785.42,2087.1,,,,,,,,,,
1996-07-05,,,,11177.13,785.37,2150.86,,,,,,,,,,
1996-07-08,,,,10890.05,807.33,2205.29,,,,,,,,,,
1996-07-09,,,,10929.63,817.61,2245.62,,,,,,,,,,
1996-07-10,,,,10911.76,820.04,2285.61,,,,,,,,,,
1996-07-11,,,,10921.35,792.06,2217.85,,,,,,,,,,
1996-07-12,,,,10802.68,796.41,2323.95,,,,,,,,,,
1996-07-15,,,,10800.13,789.15,2365.1,,,,,,,,,,
1996-07-16,,,,10627.98,823.08,2426.32,,,,,,,,,,
1996-07-17,,,,10609.1,808.99,2369.92,,,,,,,,,,
1996-07-18,,,,10711.24,818.04,2480.01,,,,,,,,,,
1996-07-19,,,,10845.3,856.92,2520.81,,,,,,,,,,
1996-07-22,,,,10798.29,884.93,2590.25,,,,,,,,,,
1996-07-23,,,,10865.31,871.47,2648.58,,,,,,,,,,
1996-07-24,,,,10699.86,887.59,2657.18,,,,,,,,,,
1996-07-25,,,,10706.97,868.15,2589.83,,,,,,,,,,
1996-07-26,,,,10705.57,845.12,2551.83,,,,,,,,,,
1996-07-29,,,,10651.8,855.42,2687.11,,,,,,,,,,
1996-07-30,,,,10585.86,836.93,2652.94,,,,,,,,,,
1996-07-31,,,,10681.42,822.47,2587.81,,,,,,,,,,
1996-08-01,,,,10789.87,835.1,2618.52,,,,,,,,,,
1996-08-02,,,,10961.97,838.87,2566.4,,,,,,,,,,
1996-08-05,,,,11071.43,853.19,2620.77,,,,,,,,,,
1996-08-06,,,,11134.6,862.22,2648.71,,,,,,,,,,
1996-08-07,,,,11127.54,867.26,2749.75,,,,,,,,,,
1996-08-08,,,,11164.36,875.99,2742.27,,,,,,,,,,
1996-08-09,,,,11104.03,871.6,2713.03,,,,,,,,,,
1996-08-12,,,,11181.88,886.04,2722.29,,,,,,,,,,
1996-08-13,,,,11165.67,874.8,2749.33,,,,,,,,,,
1996-08-14,,,,11166.77,871.64,2735.59,,,,,,,,,,
1996-08-15,,,,11158.39,865.82,2692.89,,,,,,,,,,
1996-08-16,,,,11175.98,853.87,2673.2,,,,,,,,,,
1996-08-19,,,,11213.48,835.61,2629.35,,,,,,,,,,
1996-08-20,,,,11312.51,822.44,2536.89,,,,,,,,,,
1996-08-21,,,,11436.5,833.6,2649.19,,,,,,,,,,
1996-08-22,,,,11478.77,816.42,2581.56,,,,,,,,,,
1996-08-23,,,,11424.64,803.69,2530.07,,,,,,,,,,
1996-08-26,,,,,773.06,2445.05,,,,,,,,,,
1996-08-27,,,,11338.93,787.46,2486.75,,,,,,,,,,
1996-08-28,,,,11379.49,796.83,2561.14,,,,,,,,,,
1996-08-29,,,,11328.21,788.73,2609.96,,,,,,,,,,
1996-08-30,,,,11159.02,809.93,2711.94,,,,,,,,,,
1996-09-02,,,,11106.57,804.77,2787.66,,,,,,,,,,
1996-09-03,,,,10957.18,800.22,2773.81,,,,,,,,,,
1996-09-04,,,,11076.95,812.01,2820.17,,,,,,,,,,
1996-09-05,,,,11040.51,814.38,2693.19,,,,,,,,,,
1996-09-06,,,,11025.59,801.23,2665.32,,,,,,,,,,
1996-09-09,,,,11212.6,793.58,2641.88,,,,,,,,,,
1996-09-10,,,,11223.62,764.44,2538.58,,,,,,,,,,
1996-09-11,,,,11236.36,769.24,2587.4,,,,,,,,,,
1996-09-12,,,,11251.72,757.08,2516.5,,,,,,,,,,
1996-09-13,,,,11369.04,779.06,2554.66,,,,,,,,,,
1996-09-16,,,,11567.9,778.29,2605.02,,,,,,,,,,
1996-09-17,,,,11621.61,776.47,2642.21,,,,,,,,,,
1996-09-18,,,,11594.03,760.75,2513.93,,,,,,,,,,
1996-09-19,,,,11586.68,769.09,2548.92,,,,,,,,,,
1996-09-20,,,,11592.36,805.53,2593.23,,,,,,,,,,
1996-09-23,,,,11622.13,851.98,2602.47,,,,,,,,,,
1996-09-24,,,,11546.7,849.92,2659.48,,,,,,,,,,
1996-09-25,,,,11603.53,835.18,2646.61,,,,,,,,,,
1996-09-26,,,,11636.13,854.66,2688.4,,,,,,,,,,
1996-09-27,,,,11759.39,875.52,2764.04,,,,,,,,,,
1996-09-30,,,,11902.43,,,,,,,,,,,,
1996-10-01,,,,11921.22,,,,,,,,,,,,
1996-10-02,,,,11951.88,,,,,,,,,,,,
1996-10-03,,,,12014.56,865.48,2790.55,,,,,,,,,,
1996-10-04,,,,11905.51,863.45,2805.17,,,,,,,,,,
1996-10-07,,,,12133.07,864.66,2888.04,,,,,,,,,,
1996-10-08,,,,12106.76,877.6,2935.95,,,,,,,,,,
1996-10-09,,,,12250.57,874.01,2892.65,,,,,,,,,,
1996-10-10,,,,12242.47,904.09,2967.29,,,,,,,,,,
1996-10-11,,,,12218.4,909.89,3001.16,,,,,,,,,,
1996-10-14,,,,12330.35,940.78,3148.72,,,,,,,,,,
1996-10-15,,,,12490.7,937.29,3217.24,,,,,,,,,,
1996-10-16,,,,12396.18,933.88,3204.05,,,,,,,,,,
1996-10-17,,,,12436.8,952.32,3239.88,,,,,,,,,,
1996-10-18,,,,12510.05,939.93,3130.7,,,,,,,,,,
1996-10-21,,,,,964.39,3332.78,,,,,,,,,,
1996-10-22,,,,12444.66,976.47,3230.76,,,,,,,,,,
1996-10-23,,,,12492.37,1010.83,3321.22,,,,,,,,,,
1996-10-24,,,,12473.56,1007.91,3328.44,,,,,,,,,,
1996-10-25,,,,12388.38,1012.67,3358.84,,,,,,,,,,
1996-10-28,,,,12262.77,1022.86,3511.65,,,,,,,,,,
1996-10-29,,,,12192.17,1017.51,3560.88,,,,,,,,,,
1996-10-30,,,,12405.47,958.93,3479.93,,,,,,,,,,
1996-10-31,,,,12477.56,976.71,3591.39,,,,,,,,,,
1996-11-01,,,,12529.27,930.79,3462.18,,,,,,,,,,
1996-11-04,,,,12559.4,945.11,3532.07,,,,,,,,,,
1996-11-05,,,,12502.7,928.02,3497.76,,,,,,,,,,
1996-11-06,,,,12775.47,915.05,3401.32,,,,,,,,,,
1996-11-07,,,,12735.26,928.14,3393.29,,,,,,,,,,
1996-11-08,,,,12751.16,919.67,3447.56,,,,,,,,,,
1996-11-11,,,,12771.86,933.96,3594.74,,,,,,,,,,
1996-11-12,,,,12806.31,943.0,3644.91,,,,,,,,,,
1996-11-13,,,,12943.69,940.52,3690.87,,,,,,,,,,
1996-11-14,,,,13004.8,953.19,3784.18,,,,,,,,,,
1996-11-15,,,,12889.37,950.82,3888.89,,,,,,,,,,
1996-11-18,,,,13042.8,1004.68,4033.71,,,,,,,,,,
1996-11-19,,,,13056.93,1015.95,4054.12,,,,,,,,,,
1996-11-20,,,,13167.16,1014.92,4161.47,,,,,,,,,,
1996-11-21,,,,13099.56,940.77,3865.99,,,,,,,,,,
1996-11-22,,,,13116.79,951.83,3999.14,,,,,,,,,,
1996-11-25,,,,13239.39,976.55,4141.17,,,,,,,,,,
1996-11-26,,,,13485.33,967.58,4133.56,,,,,,,,,,
1996-11-27,,,,13530.95,980.38,4043.68,,,,,,,,,,
1996-11-28,,,,13310.76,992.63,4006.38,,,,,,,,,,
1996-11-29,,,,13393.93,1032.94,4078.43,,,,,,,,,,
1996-12-02,,,,13517.56,1134.52,4083.88,,,,,,,,,,
1996-12-03,,,,13456.26,1122.98,4228.32,,,,,,,,,,
1996-12-04,,,,13434.24,1169.92,4276.32,,,,,,,,,,
1996-12-05,,,,13491.56,1212.08,4349.28,,,,,,,,,,
1996-12-06,,,,13102.73,1212.88,4397.06,,,,,,,,,,
1996-12-09,,,,13144.23,1247.65,4501.92,,,,,,,,,,
1996-12-10,,,,13342.46,1230.25,4431.23,,,,,,,,,,
1996-12-11,,,,13189.6,1244.9,4479.21,,,,,,,,,,
1996-12-12,,,,13053.28,1177.13,4430.71,,,,,,,,,,
1996-12-13,,,,12784.07,1110.03,4199.58,,,,,,,,,,
1996-12-16,,,,12937.48,1000.02,3776.17,,,,,,,,,,
1996-12-17,,,,12815.37,905.57,3398.91,,,,,,,,,,
1996-12-18,,,,12766.02,972.73,3612.37,,,,,,,,,,
1996-12-19,,,,12846.56,902.42,3338.29,,,,,,,,,,
1996-12-20,,,,13131.41,885.23,3114.42,,,,,,,,,,
1996-12-23,,,,13331.48,902.01,3132.95,,,,,,,,,,
1996-12-24,,,,13341.61,865.57,2916.56,,,,,,,,,,
1996-12-25,,,,,895.17,2994.86,,,,,,,,,,
1996-12-26,,,,,924.23,3037.16,,,,,,,,,,
1996-12-27,,,,13404.14,922.34,3205.06,,,,,,,,,,
1996-12-30,,,,13480.75,934.21,3375.27,,,,,,,,,,
1996-12-31,,,,13451.45,917.01,3215.83,,,,,,,,,,
1997-01-02,,,,13203.44,919.43,3278.53,,,,,,,,,,
1997-01-03,,,,13222.79,899.61,3220.41,,,,,,,,,,
1997-01-06,,,,13443.93,876.49,3063.99,,,,,,,,,,
1997-01-07,,,,13420.16,898.17,3210.43,,,,,,,,,,
1997-01-08,,,,13454.93,896.4,3168.1,,,,,,,,,,
1997-01-09,,,,13198.11,906.97,3204.92,,,,,,,,,,
1997-01-10,,,,13191.5,918.4,3254.38,,,,,,,,,,
1997-01-13,,,,13289.21,929.52,3323.97,,,,,,,,,,
1997-01-14,,,,13293.87,907.85,3251.51,,,,,,,,,,
1997-01-15,,,,13766.65,916.71,3279.61,,,,,,,,,,
1997-01-16,,,,13830.68,915.0,3302.79,,,,,,,,,,
1997-01-17,,,,13856.4,919.85,3338.33,,,,,,,,,,
1997-01-20,,,,13868.24,933.28,3382.69,,,,,,,,,,
1997-01-21,,,,13732.79,929.11,3389.94,,,,,,,,,,
1997-01-22,,,,13692.79,942.43,3467.21,,,,,,,,,,
1997-01-23,,,,13610.33,945.8,3533.93,,,,,,,,,,
1997-01-24,,,,13379.55,953.91,3556.94,,,,,,,,,,
1997-01-27,,,,13294.9,959.05,3603.07,,,,,,,,,,
1997-01-28,,,,13403.29,956.31,3623.97,,,,,,,,,,
1997-01-29,,,,13285.43,962.1,3650.29,,,,,,,,,,
1997-01-30,,,,13288.4,960.17,3676.05,,,,,,,,,,
1997-01-31,,,,13321.79,964.74,3693.69,,,,,,,,,,
1997-02-03,,,,13451.07,,,,,,,,,,,,
1997-02-04,,,,13548.43,,,,,,,,,,,,
1997-02-05,,,,13660.5,,,,,,,,,,,,
1997-02-10,,,,13643.54,,,,,,,,,,,,
1997-02-11,,,,13454.21,,,,,,,,,,,,
1997-02-12,,,,13462.61,,,,,,,,,,,,
1997-02-13,,,,13239.95,,,,,,,,,,,,
1997-02-14,,,,13113.26,,,,,,,,,,,,
1997-02-17,,,,13144.62,982.4,3686.45,,,,,,,,,,
1997-02-18,,,,13102.94,894.84,3337.8,,,,,,,,,,
1997-02-19,,,,13106.32,962.69,3547.54,,,,,,,,,,
1997-02-20,,,,13411.33,965.08,3489.48,,,,,,,,,,
1997-02-21,,,,13444.85,1017.13,3582.21,,,,,,,,,,
1997-02-24,,,,13375.69,1009.56,3609.62,,,,,,,,,,
1997-02-25,,,,13520.26,1017.95,3675.84,,,,,,,,,,
1997-02-26,,,,13541.83,1031.51,3761.5,,,,,,,,,,
1997-02-27,,,,13546.6,1025.3,3759.65,,,,,,,,,,
1997-02-28,,,,13398.72,1040.02,3769.47,,,,,,,,,,
1997-03-03,,,,13507.28,1063.04,3864.35,,,,,,,,,,
1997-03-04,,,,13450.08,1068.16,3848.28,,,,,,,,,,
1997-03-05,,,,13410.76,1052.07,3787.46,,,,,,,,,,
1997-03-06,,,,13416.36,1078.22,3817.87,,,,,,,,,,
1997-03-07,,,,13337.35,1077.72,3804.87,,,,,,,,,,
1997-03-10,,,,13268.76,1099.67,3856.38,,,,,,,,,,
1997-03-11,,,,13252.2,1109.73,3908.31,,,,,,,,,,
1997-03-12,,,,13119.13,1126.16,3956.54,,,,,,,,,,
1997-03-13,,,,12917.09,1117.28,3918.88,,,,,,,,,,
1997-03-14,,,,12736.53,1125.8,3962.18,,,,,,,,,,
1997-03-17,,,,12838.53,1158.47,4104.47,,,,,,,,,,
1997-03-18,,,,12748.91,1162.63,4129.21,,,,,,,,,,
1997-03-19,,,,12651.42,1161.26,4152.66,,,,,,,,,,
1997-03-20,,,,12472.33,1120.71,4065.65,,,,,,,,,,
1997-03-21,,,,12489.3,1167.16,4185.53,,,,,,,,,,
1997-03-24,,,,12749.14,1191.73,4398.87,,,,,,,,,,
1997-03-25,,,,12832.53,1197.84,4459.59,,,,,,,,,,
1997-03-26,,,,12776.39,1215.3,4536.25,,,,,,,,,,
1997-03-27,,,,12534.32,1214.25,4505.53,,,,,,,,,,
1997-03-28,,,,,1202.66,4466.77,,,,,,,,,,
1997-03-31,,,,,1234.61,4543.0,,,,,,,,,,
1997-04-01,,,,12074.19,1241.02,4559.85,,,,,,,,,,
1997-04-02,,,,12136.32,1233.84,4529.53,,,,,,,,,,
1997-04-03,,,,12055.17,1246.03,4563.98,,,,,,,,,,
1997-04-04,,,,12204.59,1260.96,4646.31,,,,,,,,,,
1997-04-07,,,,12287.84,1276.4,4710.73,,,,,,,,,,
1997-04-08,,,,12398.57,1247.26,4583.04,,,,,,,,,,
1997-04-09,,,,12426.68,1286.84,4656.92,,,,,,,,,,
1997-04-10,,,,12358.7,1281.89,4611.67,,,,,,,,,,
1997-04-11,,,,12516.6,1278.52,4538.73,,,,,,,,,,
1997-04-14,,,,12295.97,1316.92,4564.69,,,,,,,,,,
1997-04-15,,,,12342.02,1324.95,4616.55,,,,,,,,,,
