日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-07-08,2395.99,2410.17,2429.98,2350.32,7637611,7999465370.0,3.34,1.13,26.84,0.0
2008-07-09,2437.83,2501.37,2501.82,2434.79,10483411,10622923705.0,2.78,3.78,91.2,0.0
2008-07-10,2460.71,2446.09,2517.72,2442.83,8635571,8855599429.0,2.99,-2.21,-55.28,0.0
2008-07-11,2433.78,2425.7,2457.66,2387.29,6315165,6202471523.0,2.88,-0.83,-20.39,0.0
2008-07-14,2405.51,2456.97,2461.54,2394.25,4822603,4934089686.0,2.77,1.29,31.27,0.0
2008-07-15,2469.56,2371.49,2485.36,2366.84,6510425,6084167776.0,4.82,-3.48,-85.48,0.0
2008-07-16,2348.36,2285.95,2356.71,2245.17,5714007,5305863529.0,4.7,-3.61,-85.54,0.0
2008-07-17,2327.62,2254.93,2343.38,2244.45,4326858,4043416687.0,4.33,-1.36,-31.02,0.0
2008-07-18,2280.6,2338.64,2342.7,2229.3,5725659,5616995634.0,5.03,3.71,83.71,0.0
2008-07-21,2320.76,2420.35,2427.98,2300.84,6632876,6551969748.0,5.44,3.49,81.71,0.0
2008-07-22,2411.02,2412.28,2433.73,2393.02,5289683,5065330822.0,1.68,-0.33,-8.07,0.0
2008-07-23,2433.79,2397.49,2458.11,2392.8,6065689,5882383596.0,2.71,-0.61,-14.79,0.0
2008-07-24,2420.81,2467.37,2468.22,2399.99,6933084,6662019969.0,2.85,2.91,69.88,0.0
2008-07-25,2432.93,2427.96,2451.63,2415.24,5034083,4925585982.0,1.47,-1.6,-39.41,0.0
2008-07-28,2445.35,2461.69,2480.01,2445.35,5265700,5157041859.0,1.43,1.39,33.73,0.0
2008-07-29,2427.9,2412.97,2430.17,2391.54,6314367,6079187815.0,1.57,-1.98,-48.72,0.0
2008-07-30,2447.65,2401.49,2458.91,2381.88,5302850,5199956872.0,3.19,-0.48,-11.48,0.0
2008-07-31,2408.06,2319.38,2410.09,2318.45,4699778,4398770851.0,3.82,-3.42,-82.11,0.0
2008-08-01,2305.84,2328.2,2348.24,2266.12,5769008,5320398964.0,3.54,0.38,8.82,0.0
2008-08-04,2312.8,2261.6,2312.8,2257.8,4670974,4151702855.0,2.36,-2.86,-66.6,0.0
2008-08-05,2270.75,2194.78,2274.18,2184.25,5907153,5249561609.0,3.98,-2.95,-66.82,0.0
2008-08-06,2211.6,2208.26,2226.63,2174.04,5199139,4413152721.0,2.4,0.61,13.48,0.0
2008-08-07,2207.23,2207.18,2223.53,2180.82,4442169,4015945600.0,1.93,-0.05,-1.08,0.0
2008-08-08,2203.08,2086.19,2203.7,2078.39,4936539,4257615166.0,5.68,-5.48,-120.99,0.0
2008-08-11,2081.26,1988.16,2089.4,1964.22,5538525,4415762199.0,6.0,-4.7,-98.03,0.0
2008-08-12,1973.89,2008.62,2030.81,1960.15,4613195,3644552685.0,3.55,1.03,20.46,0.0
2008-08-13,2000.33,2020.67,2039.28,1958.54,4670371,3694875706.0,4.02,0.6,12.05,0.0
2008-08-14,2001.46,2019.53,2038.51,1987.44,3055049,2505294951.0,2.53,-0.06,-1.14,0.0
2008-08-15,2019.57,2019.69,2050.89,1995.79,3385932,2611914359.0,2.73,0.01,0.16,0.0
2008-08-18,2027.96,1900.11,2031.81,1898.92,3573351,2708119131.0,6.58,-5.92,-119.58,0.0
2008-08-19,1877.2,1925.11,1935.27,1867.27,3069201,2313955260.0,3.58,1.32,25.0,0.0
2008-08-20,1914.43,2069.23,2070.35,1878.83,7577593,5840629326.0,9.95,7.49,144.12,0.0
2008-08-21,2025.44,1967.32,2059.24,1964.28,6077673,4787709966.0,4.59,-4.93,-101.91,0.0
2008-08-22,1942.24,1921.16,1955.09,1891.43,3778908,2962511718.0,3.24,-2.35,-46.16,0.0
2008-08-25,1917.32,1910.95,1942.28,1889.37,2827827,2216651257.0,2.75,-0.53,-10.21,0.0
2008-08-26,1884.79,1835.25,1897.29,1816.7,3691648,2674004545.0,4.22,-3.96,-75.7,0.0
2008-08-27,1831.62,1836.56,1861.65,1801.03,3401562,2489381941.0,3.3,0.07,1.31,0.0
2008-08-28,1833.78,1852.33,1859.77,1819.64,2975860,2315826693.0,2.19,0.86,15.77,0.0
2008-08-29,1860.45,1900.03,1920.18,1859.64,4394904,3405613202.0,3.27,2.58,47.7,0.0
2008-09-01,1883.03,1844.17,1884.28,1833.82,3101502,2381575578.0,2.66,-2.94,-55.86,0.0
2008-09-02,1829.7,1842.08,1858.24,1807.65,2605517,1948571685.0,2.74,-0.11,-2.09,0.0
2008-09-03,1844.78,1833.98,1858.87,1813.45,3137547,2394342008.0,2.47,-0.44,-8.1,0.0
2008-09-04,1828.95,1847.63,1864.03,1826.94,2983916,2200247274.0,2.02,0.74,13.65,0.0
2008-09-05,1802.04,1800.22,1831.46,1780.78,3529677,2350489214.0,2.74,-2.57,-47.41,0.0
2008-09-08,1801.78,1725.8,1809.59,1722.32,3331815,2284184539.0,4.85,-4.13,-74.42,0.0
2008-09-09,1736.06,1747.99,1762.21,1714.55,3039087,2068772085.0,2.76,1.29,22.19,0.0
2008-09-10,1735.54,1763.67,1791.54,1723.7,3458388,2389204899.0,3.88,0.9,15.68,0.0
2008-09-11,1764.6,1720.53,1775.41,1717.63,3140921,2161882252.0,3.28,-2.45,-43.14,0.0
2008-09-12,1723.02,1740.74,1756.85,1721.19,2955063,1926429385.0,2.07,1.17,20.21,0.0
2008-09-16,1737.13,1718.76,1739.09,1701.02,4708099,3191317086.0,2.19,-1.26,-21.98,0.0
2008-09-17,1710.49,1680.19,1737.76,1672.82,4524378,3020101870.0,3.78,-2.24,-38.57,0.0
2008-09-18,1641.95,1634.33,1675.82,1563.84,6243966,3942683153.0,6.66,-2.73,-45.86,0.0
2008-09-19,1776.84,1785.5,1785.5,1759.58,5107481,3415448684.0,1.59,9.25,151.17,0.0
2008-09-22,1906.5,1878.07,1944.88,1810.57,16290355,12225091253.0,7.52,5.18,92.57,0.0
2008-09-23,1816.59,1792.86,1846.57,1783.87,8624154,6546956888.0,3.34,-4.54,-85.21,0.0
2008-09-24,1759.16,1817.97,1819.64,1736.46,5986473,4211716036.0,4.64,1.4,25.11,0.0
2008-09-25,1817.56,1897.19,1923.99,1812.07,11966330,8985638120.0,6.16,4.36,79.22,0.0
2008-09-26,1906.36,1916.43,1931.59,1872.85,8597103,6372639326.0,3.1,1.01,19.24,0.0
2008-10-06,1889.61,1803.99,1889.61,1803.58,7193096,5350844904.0,4.49,-5.87,-112.44,0.0
2008-10-07,1741.75,1791.02,1821.18,1719.59,6040092,4388800621.0,5.63,-0.72,-12.97,0.0
2008-10-08,1746.48,1747.8,1774.16,1728.16,4970349,3517369629.0,2.57,-2.41,-43.22,0.0
2008-10-09,1777.78,1719.37,1783.87,1717.9,4872771,3485120361.0,3.77,-1.63,-28.43,0.0
2008-10-10,1656.55,1643.18,1671.63,1625.64,5381301,3666854469.0,2.67,-4.43,-76.19,0.0
2008-10-13,1624.17,1686.74,1688.2,1576.94,5967890,3985870862.0,6.77,2.65,43.56,0.0
2008-10-14,1735.61,1648.28,1742.87,1647.34,7242872,5058376405.0,5.66,-2.28,-38.46,0.0
2008-10-15,1631.12,1615.29,1632.88,1595.3,5408544,3490307652.0,2.28,-2.0,-32.99,0.0
2008-10-16,1554.55,1538.66,1575.57,1537.85,5643619,3379717387.0,2.34,-4.74,-76.63,0.0
2008-10-17,1548.05,1557.97,1566.88,1532.27,3768840,2339294576.0,2.25,1.25,19.31,0.0
2008-10-20,1555.95,1606.11,1609.52,1544.19,4720037,3018209013.0,4.19,3.09,48.14,0.0
2008-10-21,1611.34,1588.56,1630.54,1587.76,5881154,4089199077.0,2.66,-1.09,-17.55,0.0
2008-10-22,1577.88,1546.94,1589.12,1544.73,5271679,3498903449.0,2.79,-2.62,-41.62,0.0
2008-10-23,1514.62,1543.7,1544.38,1496.31,4492894,2909842855.0,3.11,-0.21,-3.24,0.0
2008-10-24,1536.44,1501.37,1546.84,1492.65,4418059,2945276011.0,3.51,-2.74,-42.33,0.0
2008-10-27,1468.27,1385.01,1468.27,1384.48,5193753,3000135724.0,5.58,-7.75,-116.36,0.0
2008-10-28,1355.85,1421.25,1429.77,1349.29,5456734,3245652610.14,5.81,2.62,36.24,0.0
2008-10-29,1436.57,1366.58,1438.49,1365.33,4788768,2830158706.14,5.15,-3.85,-54.67,0.0
2008-10-30,1376.18,1400.47,1414.83,1353.85,6473155,3725621958.14,4.46,2.48,33.89,0.0
2008-10-31,1390.13,1368.19,1397.64,1362.69,4410000,2497000000.0,2.5,-2.3,-32.28,0.0
2008-11-03,1361.41,1353.26,1378.12,1349.52,3547908,1956837516.0,2.09,-1.09,-14.93,0.0
2008-11-04,1346.15,1337.19,1350.99,1320.25,3681503,2158125041.0,2.27,-1.19,-16.07,0.0
2008-11-05,1345.64,1385.5,1400.49,1345.64,6639299,3838690465.0,4.1,3.61,48.31,0.0
2008-11-06,1350.53,1368.29,1378.94,1339.7,6013379,3014212919.0,2.83,-1.24,-17.21,0.0
2008-11-07,1343.08,1386.26,1395.37,1337.25,4810829,2408539467.0,4.25,1.31,17.97,0.0
2008-11-10,1408.15,1484.0,1484.3,1408.15,11100140,6087076606.0,5.49,7.05,97.74,0.0
2008-11-11,1484.32,1472.9,1507.77,1466.68,13447947,7280253960.0,2.77,-0.75,-11.1,0.0
2008-11-12,1452.64,1483.04,1485.45,1446.42,7883470,4303204775.0,2.65,0.69,10.14,0.0
2008-11-13,1463.97,1551.15,1568.0,1451.67,14339731,8365434419.0,7.84,4.59,68.11,0.0
2008-11-14,1564.83,1594.0,1595.28,1530.86,15253337,9434677429.0,4.15,2.76,42.85,0.0
2008-11-17,1580.34,1637.92,1638.51,1564.79,15076408,9199397684.0,4.62,2.76,43.92,0.0
2008-11-18,1621.6,1503.11,1640.29,1499.25,16687822,9821254832.0,8.61,-8.23,-134.81,0.0
2008-11-19,1490.61,1597.22,1600.78,1489.8,14585381,9097733072.0,7.38,6.26,94.11,0.0
2008-11-20,1567.62,1577.48,1622.17,1554.1,14349369,10297978260.0,4.26,-1.24,-19.74,0.0
2008-11-21,1535.2,1571.71,1606.89,1499.31,14064661,8695853380.0,6.82,-0.37,-5.77,0.0
2008-11-24,1574.78,1509.11,1583.5,1505.67,8704317,5457746310.0,4.95,-3.98,-62.6,0.0
2008-11-25,1534.03,1497.91,1546.29,1465.52,7473049,4942924355.0,5.35,-0.74,-11.2,0.0
2008-11-26,1493.81,1521.21,1538.0,1477.48,10039163,5992322967.0,4.04,1.56,23.3,0.0
2008-11-27,1628.64,1545.67,1633.65,1543.83,15913324,9825627752.0,5.9,1.61,24.46,0.0
2008-11-28,1528.98,1526.94,1557.9,1514.96,9092284,5462253737.0,2.78,-1.21,-18.73,0.0
2008-12-01,1521.12,1548.45,1551.27,1491.01,8607830,5263385125.0,3.95,1.41,21.51,0.0
2008-12-02,1515.75,1547.25,1565.43,1505.22,9852311,6155679235.0,3.89,-0.08,-1.2,0.0
2008-12-03,1560.89,1617.35,1617.91,1560.79,14675014,9354334462.0,3.69,4.53,70.1,0.0
2008-12-04,1636.77,1650.42,1705.26,1626.77,23584039,14963725649.0,4.85,2.04,33.07,0.0
2008-12-05,1637.58,1670.43,1672.41,1622.48,14302416,9230387786.0,3.03,1.21,20.01,0.0
2008-12-08,1691.74,1731.33,1732.3,1673.61,20955142,14211210982.0,3.51,3.65,60.9,0.0
2008-12-09,1736.77,1686.58,1742.28,1686.2,18100105,12104032229.0,3.24,-2.58,-44.75,0.0
2008-12-10,1672.91,1709.27,1709.89,1641.58,17034434,11104036744.0,4.05,1.35,22.69,0.0
2008-12-11,1697.9,1660.87,1712.74,1657.97,13610936,9219158198.0,3.2,-2.83,-48.4,0.0
2008-12-12,1642.68,1592.74,1652.99,1569.49,12498251,7951805065.0,5.03,-4.1,-68.13,0.0
2008-12-15,1618.97,1614.81,1629.83,1583.14,8815339,5532873715.0,2.93,1.39,22.07,0.0
2008-12-16,1599.96,1628.62,1631.12,1567.37,7734447,4999507645.0,3.95,0.86,13.81,0.0
2008-12-17,1635.43,1630.91,1654.82,1624.52,10740375,7224519780.0,1.86,0.14,2.29,0.0
2008-12-18,1630.42,1651.58,1653.05,1606.27,8862311,5879062023.0,2.87,1.27,20.67,0.0
2008-12-19,1648.38,1659.05,1678.08,1642.02,10858604,7339285556.0,2.18,0.45,7.47,0.0
2008-12-22,1656.98,1628.4,1659.47,1612.12,9909632,6530105979.0,2.85,-1.85,-30.65,0.0
2008-12-23,1632.43,1552.88,1632.43,1551.54,11593443,7321926699.0,4.97,-4.64,-75.52,0.0
2008-12-24,1526.2,1515.06,1538.95,1502.21,7334547,4650035740.0,2.37,-2.44,-37.82,0.0
2008-12-25,1518.32,1503.25,1528.85,1482.7,6368095,3918048086.0,3.05,-0.78,-11.81,0.0
2008-12-26,1504.21,1499.67,1511.31,1483.88,4948417,3108623749.0,1.82,-0.24,-3.58,0.0
2008-12-29,1494.52,1495.78,1505.53,1468.4,5350812,3310982116.0,2.48,-0.26,-3.89,0.0
2008-12-30,1490.47,1471.32,1509.45,1468.83,6544164,3631469307.0,2.72,-1.64,-24.46,0.0
2008-12-31,1470.22,1448.16,1478.51,1446.24,5786121,3374896164.0,2.19,-1.57,-23.16,0.0
2009-01-05,1471.37,1508.47,1508.86,1464.43,9015868,5460434864.0,3.07,4.16,60.31,0.0
2009-01-06,1505.94,1560.21,1566.06,1496.75,12918410,8168464626.0,4.59,3.43,51.74,0.0
2009-01-07,1561.77,1554.11,1575.11,1552.0,10536465,6762590794.0,1.48,-0.39,-6.1,0.0
2009-01-08,1526.92,1523.98,1536.64,1510.93,8635839,5323681205.0,1.65,-1.94,-30.13,0.0
2009-01-09,1525.34,1551.22,1555.94,1525.34,7570548,4961513768.0,2.01,1.79,27.24,0.0
2009-01-12,1545.48,1558.28,1579.05,1538.8,8507608,5577775287.0,2.59,0.46,7.06,0.0
2009-01-13,1542.14,1532.48,1562.22,1530.94,8996198,5353716650.0,2.01,-1.66,-25.8,0.0
2009-01-14,1530.59,1585.33,1585.58,1528.61,9884233,6154070157.0,3.72,3.45,52.85,0.0
2009-01-15,1572.14,1576.64,1592.53,1564.26,10238996,6356510089.0,1.78,-0.55,-8.69,0.0
2009-01-16,1583.5,1608.71,1628.64,1583.5,13347383,9106747509.0,2.86,2.03,32.07,0.0
2009-01-19,1623.41,1623.0,1652.7,1609.15,12768694,8974703973.0,2.71,0.89,14.29,0.0
2009-01-20,1621.15,1633.51,1633.87,1604.18,9737093,6344506202.0,1.83,0.65,10.51,0.0
2009-01-21,1607.74,1618.59,1639.41,1602.57,9022024,6316088668.0,2.26,-0.91,-14.92,0.0
2009-01-22,1625.51,1636.31,1640.72,1614.1,9261892,6677694522.0,1.64,1.09,17.72,0.0
2009-01-23,1634.78,1636.93,1657.05,1630.24,10299801,7147663964.0,1.64,0.04,0.62,0.0
2009-02-02,1655.95,1659.92,1661.02,1635.34,8685399,6147249457.0,1.57,1.4,22.99,0.0
2009-02-03,1660.91,1702.59,1703.14,1654.04,14134461,9415011208.0,2.96,2.57,42.67,0.0
2009-02-04,1711.18,1747.81,1748.5,1710.91,16781873,11820799016.0,2.21,2.66,45.22,0.0
2009-02-05,1747.41,1741.87,1787.25,1730.33,20123589,13954241776.0,3.26,-0.34,-5.94,0.0
2009-02-06,1746.83,1813.92,1819.79,1746.83,17161962,12259271762.0,4.19,4.14,72.05,0.0
2009-02-09,1838.23,1863.9,1871.5,1826.22,21192893,15790777628.0,2.5,2.76,49.98,0.0
2009-02-10,1857.66,1888.12,1888.3,1831.77,18314794,14438652764.0,3.03,1.3,24.22,0.0
2009-02-11,1854.88,1892.63,1923.13,1842.67,24220543,19089012770.0,4.26,0.24,4.51,0.0
2009-02-12,1894.27,1881.26,1904.91,1818.67,20478076,15227549533.0,4.56,-0.6,-11.37,0.0
2009-02-13,1880.88,1942.66,1946.07,1859.39,23534697,17141116837.0,4.61,3.26,61.4,0.0
2009-02-16,1965.09,2016.54,2016.82,1942.6,29391332,21767485235.0,3.82,3.8,73.88,0.0
2009-02-17,2013.45,1947.78,2024.55,1944.59,27709172,21002260525.0,3.97,-3.41,-68.76,0.0
2009-02-18,1898.09,1846.06,1924.81,1840.94,19494668,14714180283.0,4.31,-5.22,-101.72,0.0
2009-02-19,1866.85,1882.98,1898.02,1846.8,17582230,12648522710.0,2.77,2.0,36.92,0.0
2009-02-20,1890.94,1929.94,1930.82,1858.05,16014883,12155276433.0,3.86,2.49,46.96,0.0
2009-02-23,1917.11,1974.33,1982.15,1887.67,19738362,15952065077.0,4.9,2.3,44.39,0.0
2009-02-24,1945.24,1882.33,1976.28,1880.39,22577252,17903738726.0,4.86,-4.66,-92.0,0.0
2009-02-25,1904.19,1881.24,1917.97,1832.46,17781299,13937278181.0,4.54,-0.06,-1.09,0.0
2009-02-26,1878.74,1784.12,1908.21,1765.32,17465391,14156501461.0,7.6,-5.16,-97.12,0.0
2009-02-27,1765.88,1722.75,1776.18,1705.43,15787341,11677936752.0,3.97,-3.44,-61.37,0.0
2009-03-02,1707.19,1741.69,1749.17,1701.53,9726390,7119074809.0,2.77,1.1,18.94,0.0
2009-03-03,1703.44,1746.48,1762.98,1691.06,12421855,8639516927.0,4.13,0.28,4.79,0.0
2009-03-04,1750.14,1852.19,1858.55,1750.14,17849605,13319856448.0,6.21,6.05,105.71,0.0
2009-03-05,1876.09,1871.26,1894.33,1831.53,21697885,17152513875.0,3.39,1.03,19.07,0.0
2009-03-06,1838.09,1849.97,1870.63,1827.2,15091498,12073905626.0,2.32,-1.14,-21.29,0.0
2009-03-09,1861.45,1779.93,1879.82,1779.32,13518607,10593306516.0,5.43,-3.79,-70.04,0.0
2009-03-10,1760.67,1809.76,1810.53,1749.71,9251832,6984030356.0,3.42,1.68,29.83,0.0
2009-03-11,1845.84,1795.38,1852.73,1785.95,14300048,10269024022.0,3.69,-0.79,-14.38,0.0
2009-03-12,1786.24,1786.59,1793.81,1739.7,9695639,6947896567.0,3.01,-0.49,-8.79,0.0
2009-03-13,1798.83,1769.09,1806.72,1766.92,8191756,6044584572.0,2.23,-0.98,-17.5,0.0
2009-03-16,1766.96,1789.69,1795.05,1753.31,8702556,6544741098.0,2.36,1.16,20.6,0.0
2009-03-17,1792.71,1852.92,1858.09,1789.37,14885829,11595075667.0,3.84,3.53,63.23,0.0
2009-03-18,1862.79,1871.55,1902.5,1858.2,18626568,14604422296.0,2.39,1.01,18.63,0.0
2009-03-19,1873.23,1911.65,1912.9,1860.15,17101480,14394908252.0,2.82,2.14,40.1,0.0
2009-03-20,1915.91,1917.64,1933.62,1890.34,18266876,15021638045.0,2.26,0.31,5.99,0.0
2009-03-23,1926.5,1960.07,1968.89,1922.02,20437417,17597705687.0,2.44,2.21,42.43,0.0
2009-03-24,1985.43,1979.19,1990.48,1955.86,19686400,17637633890.0,1.77,0.98,19.12,0.0
2009-03-25,1969.87,1919.64,1980.19,1918.84,16345834,14449618561.0,3.1,-3.01,-59.55,0.0
2009-03-26,1923.23,1978.18,1978.98,1897.29,16348135,14802043140.0,4.26,3.05,58.54,0.0
2009-03-27,1992.65,2008.55,2024.04,1977.31,26559901,20910044019.0,2.36,1.54,30.37,0.0
2009-03-30,2012.04,1989.77,2012.04,1981.26,16075142,13619058792.0,1.53,-0.94,-18.78,0.0
2009-03-31,1949.33,1985.27,1986.24,1925.9,14958356,12420269629.0,3.03,-0.23,-4.5,0.0
2009-04-01,1993.98,2029.44,2034.74,1993.97,20922279,17786407220.0,2.05,2.22,44.17,0.0
2009-04-02,2035.85,2048.72,2068.35,2033.55,24216357,19754347273.0,1.71,0.95,19.28,0.0
2009-04-03,2065.91,2038.36,2071.76,2019.58,20327110,17875331361.0,2.55,-0.51,-10.36,0.0
2009-04-07,2040.35,2042.09,2060.32,2020.31,15839107,13902550134.0,1.96,0.18,3.73,0.0
2009-04-08,2031.97,1963.9,2037.78,1963.15,19411233,16435985430.0,3.65,-3.83,-78.19,0.0
2009-04-09,1960.15,1990.51,1991.7,1946.96,14629920,13295901887.0,2.28,1.35,26.61,0.0
2009-04-10,2001.62,2034.14,2034.94,1983.04,18039945,16294413330.0,2.61,2.19,43.63,0.0
2009-04-13,2050.19,2104.96,2109.63,2044.27,27782408,24093076973.0,3.21,3.48,70.82,0.0
2009-04-14,2101.34,2126.0,2132.75,2086.01,20269295,18288124342.0,2.22,1.0,21.04,0.0
2009-04-15,2112.91,2142.57,2148.36,2093.84,25485151,22301406872.0,2.56,0.78,16.57,0.0
2009-04-16,2143.51,2151.64,2174.94,2115.02,26594753,23143656368.0,2.8,0.42,9.07,0.0
2009-04-17,2143.5,2121.51,2155.23,2095.54,20341056,19157613453.0,2.77,-1.4,-30.13,0.0
2009-04-20,2116.39,2164.37,2166.13,2114.71,16432545,15147946425.0,2.42,2.02,42.86,0.0
2009-04-21,2138.17,2148.96,2162.3,2104.6,19086466,18066563461.0,2.67,-0.71,-15.41,0.0
2009-04-22,2155.44,2066.22,2177.52,2061.53,20451653,17610650104.0,5.4,-3.85,-82.74,0.0
2009-04-23,2047.71,2083.28,2091.8,2038.73,13724287,12290741086.0,2.57,0.83,17.06,0.0
2009-04-24,2088.39,2056.76,2095.17,2054.68,12541694,11237325795.0,1.94,-1.27,-26.52,0.0
2009-04-27,2052.34,1989.28,2057.98,1982.77,12420863,10137119905.0,3.66,-3.28,-67.48,0.0
2009-04-28,1979.66,2001.02,2004.14,1975.33,8143317,7354703753.0,1.45,0.59,11.74,0.0
2009-04-29,2003.97,2055.87,2062.64,1998.77,11891980,10623319253.0,3.19,2.74,54.85,0.0
2009-04-30,2065.22,2064.48,2079.47,2050.86,13076927,11315234130.0,1.39,0.42,8.61,0.0
2009-05-04,2074.98,2147.82,2148.58,2074.98,17387369,15053334481.0,3.57,4.04,83.34,0.0
2009-05-05,2166.72,2164.76,2173.04,2140.81,18514844,16475189644.0,1.5,0.79,16.94,0.0
2009-05-06,2161.64,2197.72,2200.04,2153.2,17054447,15689090755.0,2.16,1.52,32.96,0.0
2009-05-07,2214.98,2191.0,2224.59,2162.46,21287931,18742627035.0,2.83,-0.31,-6.72,0.0
2009-05-08,2175.61,2199.96,2209.3,2155.35,18098002,16681671680.0,2.46,0.41,8.96,0.0
2009-05-11,2211.32,2150.12,2225.17,2149.62,19559697,16794105333.0,3.43,-2.27,-49.84,0.0
2009-05-12,2130.52,2209.02,2209.85,2125.39,18139225,14369411061.0,3.93,2.74,58.9,0.0
2009-05-13,2209.83,2221.96,2231.03,2191.78,19731174,16600586554.0,1.78,0.59,12.94,0.0
2009-05-14,2195.84,2211.42,2216.7,2177.71,14845085,13036021923.0,1.75,-0.47,-10.54,0.0
2009-05-15,2213.84,2207.1,2220.32,2186.47,11128877,9929720123.0,1.53,-0.2,-4.32,0.0
2009-05-18,2197.23,2222.09,2225.75,2164.57,11413804,10628660457.0,2.77,0.68,14.99,0.0
2009-05-19,2239.76,2239.1,2247.7,2227.74,17051944,15395221668.0,0.9,0.77,17.01,0.0
2009-05-20,2244.27,2218.04,2249.14,2217.28,13571426,13021730361.0,1.42,-0.94,-21.06,0.0
2009-05-21,2208.21,2175.32,2222.23,2163.21,14567957,13133140833.0,2.66,-1.93,-42.72,0.0
2009-05-22,2164.67,2169.46,2184.22,2149.8,11607314,10122120505.0,1.58,-0.27,-5.86,0.0
2009-05-25,2120.78,2167.05,2173.17,2104.43,13293581,11863685607.0,3.17,-0.11,-2.41,0.0
2009-05-26,2167.32,2146.79,2175.51,2142.56,11459762,10445743731.0,1.52,-0.93,-20.26,0.0
2009-05-27,2153.47,2161.96,2168.86,2133.89,10547840,9294922951.0,1.63,0.71,15.17,0.0
2009-06-01,2185.96,2217.74,2222.97,2180.27,18446603,16950572908.0,1.98,2.58,55.78,0.0
2009-06-02,2233.45,2228.29,2242.17,2217.69,20385223,18578958640.0,1.1,0.48,10.55,0.0
2009-06-03,2226.9,2264.69,2265.27,2224.2,20715129,18129326141.0,1.84,1.63,36.4,0.0
2009-06-04,2257.05,2287.29,2291.71,2247.21,27351338,22479452284.0,1.96,1.0,22.6,0.0
2009-06-05,2294.32,2260.05,2300.14,2257.57,21112844,18785343448.0,1.86,-1.19,-27.24,0.0
2009-06-08,2262.78,2252.53,2266.37,2227.92,14891658,13335408002.0,1.7,-0.33,-7.52,0.0
2009-06-09,2248.18,2250.96,2254.08,2202.99,16159053,13873305902.0,2.27,-0.07,-1.57,0.0
2009-06-10,2257.67,2287.2,2294.0,2252.88,19580612,17091806524.0,1.83,1.61,36.24,0.0
2009-06-11,2289.2,2261.37,2294.84,2253.49,15930901,14008412730.0,1.81,-1.13,-25.83,0.0
2009-06-12,2255.16,2208.05,2262.45,2190.25,14535141,12476857572.0,3.19,-2.36,-53.32,0.0
2009-06-15,2200.72,2226.81,2227.78,2186.33,11630523,10689825318.0,1.88,0.85,18.76,0.0
2009-06-16,2208.26,2227.39,2236.18,2202.64,10950381,9480854816.0,1.51,0.03,0.58,0.0
2009-06-17,2226.83,2259.41,2263.98,2210.29,11932529,10581923637.0,2.41,1.44,32.02,0.0
2009-06-18,2264.07,2278.8,2280.78,2261.6,13911732,12398116287.0,0.85,0.86,19.39,0.0
2009-06-19,2286.99,2293.81,2295.38,2261.68,17019770,14872767143.0,1.48,0.66,15.01,0.0
2009-06-22,2311.34,2298.65,2325.34,2292.11,20380937,16893084677.0,1.45,0.21,4.84,0.0
2009-06-23,2263.21,2312.01,2337.27,2257.16,22154180,18252939049.0,3.49,0.58,13.36,0.0
2009-06-24,2310.8,2361.29,2362.0,2309.3,22237671,18809436964.0,2.28,2.13,49.28,0.0
2009-06-25,2369.73,2357.17,2373.26,2343.53,16747437,14871273039.0,1.26,-0.17,-4.12,0.0
2009-06-26,2362.62,2350.05,2368.37,2342.67,13165303,12318621499.0,1.09,-0.3,-7.12,0.0
2009-06-29,2351.48,2379.56,2379.73,2335.85,15336979,14185631319.0,1.87,1.26,29.51,0.0
2009-06-30,2389.7,2349.86,2391.36,2345.05,15333622,14419343610.0,1.95,-1.25,-29.7,0.0
2009-07-01,2337.19,2387.14,2388.24,2333.96,16023283,15116175263.0,2.31,1.59,37.28,0.0
2009-07-02,2396.6,2409.62,2412.01,2382.8,17476594,17382211713.0,1.22,0.94,22.48,0.0
2009-07-03,2391.03,2440.42,2446.01,2386.94,18747352,18990431084.0,2.45,1.28,30.8,0.0
2009-07-06,2448.04,2515.79,2520.87,2446.5,28767434,26152253948.0,3.05,3.09,75.37,0.0
2009-07-07,2512.75,2511.9,2554.28,2496.13,28774037,26182757072.0,2.31,-0.15,-3.89,0.0
2009-07-08,2493.11,2526.78,2542.82,2467.06,19065372,18673615544.0,3.02,0.59,14.88,0.0
2009-07-09,2525.03,2581.95,2582.24,2521.63,21494294,20351842934.0,2.4,2.18,55.17,0.0
2009-07-10,2585.64,2570.45,2592.62,2562.56,18366494,17626544360.0,1.16,-0.45,-11.5,0.0
2009-07-13,2560.0,2543.72,2577.79,2542.29,15887170,14959717003.0,1.38,-1.04,-26.73,0.0
2009-07-14,2551.52,2625.09,2625.38,2551.52,21077587,19958797546.0,2.9,3.2,81.37,0.0
2009-07-15,2635.01,2692.86,2706.09,2635.01,28564709,28512003164.0,2.71,2.58,67.77,0.0
2009-07-16,2706.13,2676.25,2721.29,2669.51,23202985,24359839951.0,1.92,-0.62,-16.61,0.0
2009-07-17,2674.59,2693.46,2701.73,2663.01,17808068,18920038751.0,1.45,0.64,17.21,0.0
2009-07-20,2708.49,2756.99,2760.92,2705.02,22368052,23756925097.0,2.08,2.36,63.53,0.0
2009-07-21,2768.95,2709.33,2772.8,2700.47,22687297,24438499002.0,2.62,-1.73,-47.66,0.0
