股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
002879,长缆科技,-,-,-,-,-,-,0.0,-,70.02,-,-,16.17,3122550539,2229584361,0.002879,深A,2025-12-05 09:04:03,2025-12-05
002878,元隆雅图,-,-,-,-,-,-,0.0,-,397.33,-,-,18.17,4760389680,4286899666,0.002878,深A,2025-12-05 09:03:54,2025-12-05
002877,智能自控,-,-,-,-,-,-,0.0,-,143.46,-,-,9.11,3241736061,2191088480,0.002877,深A,2025-12-05 09:04:03,2025-12-05
002876,三利谱,-,-,-,-,-,-,0.0,-,72.06,-,-,24.86,4322779410,3702882333,0.002876,深A,2025-12-05 09:03:51,2025-12-05
002875,安奈儿,-,-,-,-,-,-,0.0,-,-40.75,-,-,16.0,3408269952,2918984992,0.002875,深A,2025-12-05 09:04:00,2025-12-05
002873,新天药业,-,-,-,-,-,-,0.0,-,119.14,-,-,10.53,2570413077,2513182685,0.002873,深A,2025-12-05 09:04:00,2025-12-05
002872,ST天圣,-,-,-,-,-,-,0.0,-,-26.56,-,-,5.05,1605900000,1085336577,0.002872,深A,2025-12-05 09:04:30,2025-12-05
002871,伟隆股份,-,-,-,-,-,-,0.0,-,27.36,-,-,14.89,3750103752,2224499412,0.002871,深A,2025-12-05 09:03:57,2025-12-05
002870,香山股份,-,-,-,-,-,-,0.0,-,38.14,-,-,34.86,4604156671,4495600679,0.002870,深A,2025-12-05 09:03:48,2025-12-05
002869,金溢科技,-,-,-,-,-,-,0.0,-,-102.92,-,-,22.97,4063737343,3618194294,0.002869,深A,2025-12-05 09:03:54,2025-12-05
002868,*ST绿康,-,-,-,-,-,-,0.0,-,-52.01,-,-,36.85,5727073593,5676433623,0.002868,深A,2025-12-05 09:04:00,2025-12-05
002867,周大生,-,-,-,-,-,-,0.0,-,11.46,-,-,12.41,13470731012,13391591338,0.002867,深A,2025-12-05 09:04:27,2025-12-05
002866,传艺科技,-,-,-,-,-,-,0.0,-,61.28,-,-,19.44,5628312657,3523820877,0.002866,深A,2025-12-05 09:03:51,2025-12-05
002865,钧达股份,-,-,-,-,-,-,0.0,-,-18.93,-,-,36.14,10573987639,8126649723,0.002865,深A,2025-12-05 09:03:57,2025-12-05
002864,盘龙药业,-,-,-,-,-,-,0.0,-,31.62,-,-,35.62,3785727795,2642673731,0.002864,深A,2025-12-05 09:03:57,2025-12-05
002863,今飞凯达,-,-,-,-,-,-,0.0,-,36.69,-,-,5.92,3548942640,3548942640,0.002863,深A,2025-12-05 09:03:45,2025-12-05
002862,实丰文化,-,-,-,-,-,-,0.0,-,-46.17,-,-,21.54,3618720000,2719380111,0.002862,深A,2025-12-05 09:03:42,2025-12-05
002861,瀛通通讯,-,-,-,-,-,-,0.0,-,-80.21,-,-,20.47,3813232702,3073946125,0.002861,深A,2025-12-05 09:04:24,2025-12-05
