股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK1196,2025中报扭亏,-0.57,1070.54,1082.47,1069.17,1075.92,-6.16,3.64,0.79,-228.33,91017317,86036391151.0,1076.7,1984320192000,1803240080000,90.BK1196,板块,2025-09-25 15:24:30,2025-09-25
BK0921,卫星互联网,-0.58,1692.35,1709.49,1690.43,1698.07,-9.92,2.92,0.82,1095.06,21849084,40652023416.0,1702.27,1030408144000,975704336000,90.BK0921,板块,2025-09-25 15:24:33,2025-09-25
BK1089,汽车热管理,-0.58,2219.59,2255.45,2214.9,2234.41,-12.9,5.55,0.86,47.84,28436299,64983557257.0,2232.49,1211575024000,1029881936000,90.BK1089,板块,2025-09-25 15:24:30,2025-09-25
BK0917,半导体概念,-0.6,2166.44,2186.13,2160.35,2171.7,-13.04,4.6,0.91,85.76,138202716,390427110172.0,2179.48,10716845312000,8201185536000,90.BK0917,板块,2025-09-25 15:24:33,2025-09-25
BK1106,创新药,-0.6,1574.4,1605.04,1569.62,1583.29,-9.48,1.89,0.84,84.77,21024458,52774872335.0,1583.88,3424323120000,2488468352000,90.BK1106,板块,2025-09-25 15:24:30,2025-09-25
BK0814,大飞机,-0.6,1609.16,1624.2,1607.71,1615.9,-9.77,3.04,1.16,83.86,35460734,56180262972.0,1618.93,2108786496000,1775349376000,90.BK0814,板块,2025-09-25 15:24:33,2025-09-25
BK1090,机器人概念,-0.6,2110.68,2137.02,2106.43,2121.11,-12.67,4.09,0.87,51.81,190534388,438683341912.0,2123.35,12380583936000,10521187328000,90.BK1090,板块,2025-09-25 15:24:30,2025-09-25
BK0597,水利建设,-0.61,1926.82,1944.56,1924.57,1934.97,-11.86,1.85,0.82,17.24,37924347,31408717984.0,1938.68,2082722512000,1879584976000,90.BK0597,板块,2025-09-25 15:24:33,2025-09-25
BK0838,东北振兴,-0.61,1209.36,1220.28,1205.42,1216.22,-7.47,1.64,0.92,32.7,13812848,13761343626.0,1216.83,713715488000,700213552000,90.BK0838,板块,2025-09-25 15:24:33,2025-09-25
BK0490,军工,-0.61,77062.0,77971.93,77056.64,77411.41,-473.35,3.21,0.88,123.05,131873732,220363874457.0,77535.35,7119015168000,6249080832000,90.BK0490,板块,2025-09-25 15:24:33,2025-09-25
