股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0588,太阳能,-1.2,3649.46,3703.22,3619.54,3696.6,-44.41,2.91,1.08,41.08,173325195,233611032922.0,3693.87,8476554752000,6889712128000,90.BK0588,板块,2025-09-02 15:39:40,2025-09-02
BK0594,长江三角,-1.2,2856.93,2892.69,2830.1,2892.23,-34.78,3.32,1.05,22.44,237286773,308095343675.0,2891.71,9757100288000,8302580992000,90.BK0594,板块,2025-09-02 15:39:40,2025-09-02
BK0664,婴童概念,-1.21,1808.16,1829.34,1790.99,1829.24,-22.18,3.48,0.95,-120.63,35270723,39774116699.0,1830.34,1357031504000,1221870288000,90.BK0664,板块,2025-09-02 15:39:40,2025-09-02
BK0676,独家药品,-1.21,2886.07,2933.6,2863.03,2924.12,-35.27,2.57,0.94,33.0,10664688,17544097707.0,2921.34,839864800000,741294864000,90.BK0676,板块,2025-09-02 15:39:40,2025-09-02
BK0849,京东金融,-1.21,1823.94,1844.76,1815.58,1843.24,-22.32,1.9,0.83,8.29,6556957,5723762192.0,1846.26,257600329000,256812296000,90.BK0849,板块,2025-09-02 15:39:40,2025-09-02
BK0566,滨海新区,-1.21,10783.24,10912.01,10678.68,10912.01,-131.59,2.21,0.84,-34.28,7518805,4765052451.0,10914.83,221323388000,203262876000,90.BK0566,板块,2025-09-02 15:39:40,2025-09-02
BK0695,小金属概念,-1.22,3210.51,3267.96,3186.37,3266.44,-39.49,3.81,0.99,23.15,107180225,154102274980.0,3250.0,3849909888000,3265689344000,90.BK0695,板块,2025-09-02 15:39:40,2025-09-02
BK0906,流感,-1.22,1786.93,1814.05,1775.07,1809.65,-22.16,2.89,0.96,44.25,28778144,42492826705.0,1809.09,1618865856000,1478031008000,90.BK0906,板块,2025-09-02 15:39:40,2025-09-02
BK1185,冰雪经济,-1.23,1063.45,1075.23,1053.62,1074.88,-13.27,4.06,0.86,-45.7,11785506,11729839016.0,1076.72,254851543000,232499338000,90.BK1185,板块,2025-09-02 15:39:40,2025-09-02
BK0996,毛发医疗,-1.24,1031.06,1046.79,1021.25,1045.4,-12.94,2.93,0.78,-1435.65,3901215,3959364657.0,1044.0,126211034000,108639547000,90.BK0996,板块,2025-09-02 15:39:40,2025-09-02
BK1165,娃哈哈概念,-1.24,1350.28,1366.38,1336.26,1365.72,-16.93,2.59,0.94,-385.23,4910144,3974234416.0,1367.21,112162556000,100369614000,90.BK1165,板块,2025-09-02 15:39:40,2025-09-02
BK0879,标准普尔,-1.25,1680.24,1702.01,1668.88,1702.01,-21.29,1.69,0.98,15.26,740182992,1051952541758.0,1701.53,64262568704000,53907994368000,90.BK0879,板块,2025-09-02 15:39:40,2025-09-02
BK0850,进口博览,-1.25,1086.99,1098.63,1079.97,1098.63,-13.72,1.14,0.68,-56.41,5159178,3556478020.0,1100.71,255298326000,226182185000,90.BK0850,板块,2025-09-02 15:39:40,2025-09-02
BK0577,核能核电,-1.25,2574.8,2612.86,2545.65,2612.15,-32.53,2.24,0.98,27.78,88213128,87983672327.0,2607.33,3553644224000,3215033728000,90.BK0577,板块,2025-09-02 15:39:40,2025-09-02
BK0862,超级真菌,-1.26,1295.3,1318.04,1283.06,1316.25,-16.5,2.57,1.01,55.49,6083586,16004737989.0,1311.8,720987632000,683053600000,90.BK0862,板块,2025-09-02 15:39:40,2025-09-02
BK0697,IPO受益,-1.26,3367.77,3405.86,3338.4,3405.77,-42.93,2.02,0.87,13.26,25152355,42099467695.0,3410.7,2417201744000,1905575584000,90.BK0697,板块,2025-09-02 15:39:40,2025-09-02
BK1026,调味品概念,-1.26,1029.88,1042.08,1024.09,1042.04,-13.16,2.27,0.9,33.77,7196563,9593521207.0,1043.04,746081088000,544690144000,90.BK1026,板块,2025-09-02 15:39:40,2025-09-02
BK1063,重组蛋白,-1.27,1212.5,1240.19,1199.07,1228.55,-15.59,4.18,1.02,81.49,3064822,7854616417.0,1228.09,266431662000,212614974000,90.BK1063,板块,2025-09-02 15:39:40,2025-09-02
BK0821,MSCI中国,-1.3,1378.41,1398.52,1368.69,1396.42,-18.22,1.29,0.99,15.39,509949113,1154154769364.0,1396.63,75205881856000,58780276992000,90.BK0821,板块,2025-09-02 15:39:40,2025-09-02
BK0998,机器视觉,-1.31,1995.69,2024.65,1950.76,2024.65,-26.53,7.02,1.07,182.62,20176029,46225358977.0,2022.22,779002304000,623813664000,90.BK0998,板块,2025-09-02 15:39:40,2025-09-02
BK1065,气溶胶检测,-1.31,1553.55,1572.49,1531.32,1570.42,-20.69,2.17,0.81,32.26,8456886,4783355375.0,1574.24,194295564000,187218362000,90.BK1065,板块,2025-09-02 15:39:40,2025-09-02
BK0708,体育产业,-1.32,1481.79,1501.2,1464.5,1501.2,-19.85,3.23,0.99,35.09,24513037,20047157284.0,1501.64,870118432000,669539200000,90.BK0708,板块,2025-09-02 15:39:40,2025-09-02
BK0535,QFII重仓,-1.32,20871.5,21174.47,20567.31,21174.47,-278.87,4.63,1.21,20.38,99449160,162697502917.0,21150.37,4454098688000,3042012976000,90.BK0535,板块,2025-09-02 15:39:40,2025-09-02
BK0807,共享经济,-1.33,939.37,954.48,928.2,949.54,-12.66,2.85,1.08,54.76,5759524,6150214989.0,952.03,255262800000,236993824000,90.BK0807,板块,2025-09-02 15:39:40,2025-09-02
BK0864,氢能源,-1.33,1366.79,1386.17,1353.78,1386.01,-18.49,2.16,0.95,28.47,105462367,127110588412.0,1385.28,5056279552000,4346643712000,90.BK0864,板块,2025-09-02 15:39:40,2025-09-02
