股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
159320,电网ETF,-3.86,1.394,1.467,1.371,1.451,-0.056,32.82,1.37,-,97618,13820225.5,1.45,41464771,41464771,0.159320,深A,2025-09-02 15:34:33,2025-09-02
588500,科创100增强ETF易方达,-3.9,1.85,1.98,1.838,1.926,-0.075,12.47,1.23,-,96808,18113791.0,1.925,143646950,143646950,1.588500,沪A,2025-09-02 16:11:59,2025-09-02
515400,大数据ETF,-3.9,1.01,1.045,0.997,1.045,-0.041,14.96,1.14,-,2634126,267221790.0,1.051,1778237722,1778237722,1.515400,沪A,2025-09-02 16:11:40,2025-09-02
515230,软件ETF,-3.91,0.983,1.021,0.975,1.021,-0.04,12.35,1.07,-,2283187,226474828.0,1.023,1817263151,1817263151,1.515230,沪A,2025-09-02 16:11:40,2025-09-02
159590,软件50ETF,-3.91,1.255,1.304,1.245,1.299,-0.051,14.56,0.9,-,205841,26096474.955,1.306,177408991,177408991,0.159590,深A,2025-09-02 15:34:24,2025-09-02
560170,央企科技ETF,-3.92,1.029,1.07,1.024,1.07,-0.042,2.44,0.77,-,316249,32895516.0,1.071,1333579374,1333579374,1.560170,沪A,2025-09-02 16:11:57,2025-09-02
563050,央企科技50ETF,-3.92,1.078,1.123,1.073,1.123,-0.044,4.42,0.66,-,72161,7861378.0,1.122,175938655,175938655,1.563050,沪A,2025-09-02 16:11:53,2025-09-02
159538,信创ETF富国,-3.93,1.492,1.585,1.479,1.535,-0.061,17.19,1.45,-,165566,25056892.1,1.553,143686289,143686289,0.159538,深A,2025-09-02 15:34:42,2025-09-02
512220,TMTETF,-3.94,2.535,2.659,2.506,2.633,-0.104,5.02,1.14,-,111357,28693559.0,2.639,562687866,562687866,1.512220,沪A,2025-09-02 16:11:35,2025-09-02
159939,信息技术ETF,-3.94,0.83,0.867,0.824,0.86,-0.034,4.26,0.94,-,817953,68513654.793,0.864,1594974573,1594974573,0.159939,深A,2025-09-02 15:34:30,2025-09-02
515070,人工智能AIETF,-3.95,1.826,1.919,1.8,1.9,-0.075,7.89,0.93,-,3804530,704868223.0,1.901,8804004600,8804004600,1.515070,沪A,2025-09-02 16:11:59,2025-09-02
560850,信创50ETF,-3.97,1.499,1.561,1.491,1.561,-0.062,6.23,0.58,-,101068,15384170.0,1.561,243083836,243083836,1.560850,沪A,2025-09-02 16:11:47,2025-09-02
512930,AI人工智能ETF,-3.98,2.053,2.157,2.022,2.136,-0.085,15.06,1.04,-,2234291,466080843.0,2.138,3044866514,3044866514,1.512930,沪A,2025-09-02 16:12:01,2025-09-02
159218,卫星产业ETF,-3.99,1.251,1.306,1.239,1.304,-0.052,31.0,1.01,-,690166,87201265.5,1.303,278493104,278493104,0.159218,深A,2025-09-02 15:34:45,2025-09-02
561010,软件ETF基金,-3.99,1.25,1.302,1.247,1.302,-0.052,7.07,0.88,-,89347,11343533.0,1.302,157945000,157945000,1.561010,沪A,2025-09-02 16:11:55,2025-09-02
562570,信创ETF,-4.03,1.475,1.534,1.468,1.526,-0.062,11.92,0.83,-,534467,79971381.0,1.537,661214487,661214487,1.562570,沪A,2025-09-02 16:11:47,2025-09-02
561220,数字经济ETF工银,-4.04,1.283,1.338,1.273,1.337,-0.054,5.48,0.82,-,132086,17183926.0,1.337,309270999,309270999,1.561220,沪A,2025-09-02 16:11:57,2025-09-02
562030,信创ETF基金,-4.06,1.133,1.178,1.125,1.176,-0.048,6.47,0.52,-,49794,5698035.0,1.181,87226158,87226158,1.562030,沪A,2025-09-02 16:11:38,2025-09-02
562930,软件ETF易方达,-4.06,0.968,1.004,0.965,1.004,-0.041,5.93,0.75,-,110475,10866701.0,1.009,180471016,180471016,1.562930,沪A,2025-09-02 16:11:47,2025-09-02
516700,大数据产业ETF,-4.08,1.057,1.099,1.051,1.099,-0.045,10.72,0.77,-,94988,10158849.0,1.102,93673454,93673454,1.516700,沪A,2025-09-02 16:11:40,2025-09-02
159899,软件龙头ETF,-4.11,0.98,1.021,0.973,1.019,-0.042,13.2,1.01,-,498770,49401389.314,1.022,370418173,370418173,0.159899,深A,2025-09-02 15:34:06,2025-09-02
159613,信息安全ETF,-4.13,1.022,1.07,1.016,1.07,-0.044,12.23,1.15,-,79017,8139220.6,1.066,66011202,66011202,0.159613,深A,2025-09-02 15:34:33,2025-09-02
159738,云计算ETF华泰柏瑞,-4.14,1.783,1.876,1.751,1.862,-0.077,12.77,1.29,-,346139,62922446.952,1.86,483179934,483179934,0.159738,深A,2025-09-02 15:34:39,2025-09-02
159819,人工智能ETF,-4.14,1.436,1.511,1.416,1.497,-0.062,9.67,1.07,-,16594685,2417133094.312,1.498,24655013660,24655013660,0.159819,深A,2025-09-02 15:35:03,2025-09-02
512720,计算机ETF,-4.16,1.245,1.294,1.237,1.294,-0.054,9.21,1.15,-,1073037,135099763.0,1.299,1450989493,1450989493,1.512720,沪A,2025-09-02 16:11:32,2025-09-02
560360,软件指数ETF,-4.17,1.653,1.735,1.648,1.711,-0.072,10.04,0.76,-,91667,15388987.0,1.725,150993285,150993285,1.560360,沪A,2025-09-02 16:12:01,2025-09-02
159997,电子ETF,-4.17,1.495,1.563,1.485,1.552,-0.065,3.47,1.01,-,319328,48627108.112,1.56,1375858427,1375858427,0.159997,深A,2025-09-02 15:34:39,2025-09-02
515980,人工智能ETF,-4.18,1.673,1.763,1.641,1.744,-0.073,18.48,1.23,-,7766133,1316719783.0,1.746,7030890402,7030890402,1.515980,沪A,2025-09-02 16:11:53,2025-09-02
159540,信创ETF易方达,-4.2,1.53,1.605,1.52,1.585,-0.067,13.31,1.16,-,167105,25949187.6,1.597,192022942,192022942,0.159540,深A,2025-09-02 15:34:18,2025-09-02
588230,科创200ETF,-4.22,1.429,1.494,1.42,1.486,-0.063,19.05,1.66,-,1491694,216678508.0,1.492,1118819842,1118819842,1.588230,沪A,2025-09-02 16:11:35,2025-09-02
159586,计算机ETF南方,-4.22,1.453,1.515,1.444,1.515,-0.064,5.45,1.13,-,206077,30299918.4,1.517,549271662,549271662,0.159586,深A,2025-09-02 15:34:21,2025-09-02
562380,央企科技引领ETF,-4.23,1.063,1.112,1.06,1.107,-0.047,7.7,1.1,-,77529,8341016.0,1.11,106968521,106968521,1.562380,沪A,2025-09-02 16:11:52,2025-09-02
159909,TMT50ETF,-4.31,0.977,1.03,0.966,1.022,-0.044,2.43,1.35,-,164725,16357545.224,1.021,661001074,661001074,0.159909,深A,2025-09-02 15:34:54,2025-09-02
159732,消费电子ETF,-4.31,1.022,1.069,1.015,1.068,-0.046,17.13,1.08,-,6877037,711398283.433,1.068,4102765758,4102765758,0.159732,深A,2025-09-02 15:34:36,2025-09-02
159206,卫星ETF,-4.33,1.172,1.225,1.162,1.225,-0.053,31.09,1.2,-,1806433,214216938.13,1.225,680877338,680877338,0.159206,深A,2025-09-02 15:34:45,2025-09-02
159256,创业板软件ETF华夏,-4.36,1.12,1.174,1.115,1.171,-0.051,20.4,0.9,-,151369,17138764.552,1.171,83085818,83085818,0.159256,深A,2025-09-02 15:34:57,2025-09-02
588710,科创半导体设备ETF,-4.38,1.245,1.309,1.242,1.303,-0.057,33.47,1.3,-,469598,59454470.0,1.302,174667275,174667275,1.588710,沪A,2025-09-02 16:12:01,2025-09-02
516100,金融科技ETF华夏,-4.42,1.579,1.649,1.561,1.649,-0.073,12.83,1.28,-,957821,152648915.0,1.652,1179133560,1179133560,1.516100,沪A,2025-09-02 16:11:50,2025-09-02
512330,信息科技ETF,-4.45,1.31,1.37,1.302,1.368,-0.061,2.62,1.61,-,123061,16376202.0,1.371,614636280,614636280,1.512330,沪A,2025-09-02 16:11:54,2025-09-02
515860,科技ETF嘉实,-4.45,1.632,1.719,1.615,1.7,-0.076,3.46,0.84,-,50447,8362808.0,1.708,238074365,238074365,1.515860,沪A,2025-09-02 16:11:34,2025-09-02
516000,数据ETF,-4.48,1.088,1.133,1.078,1.133,-0.051,12.47,1.77,-,590971,64488270.0,1.139,515554249,515554249,1.516000,沪A,2025-09-02 16:11:51,2025-09-02
562580,可选消费ETF,-4.53,1.264,1.318,1.251,1.265,-0.06,43.9,8.29,-,99747,12616989.0,1.324,28722251,28722251,1.562580,沪A,2025-09-02 16:11:44,2025-09-02
159259,成长ETF,-4.57,1.002,1.05,0.993,1.044,-0.048,14.61,0.42,-,1723746,174928816.177,1.05,1182055793,1182055793,0.159259,深A,2025-09-02 15:34:18,2025-09-02
159273,云计算ETF汇添富,-4.58,1.27,1.342,1.247,1.331,-0.061,13.86,1.37,-,1496945,194310131.439,1.331,1371317430,1371317430,0.159273,深A,2025-09-02 15:34:21,2025-09-02
516860,金融科技ETF,-4.66,1.638,1.716,1.626,1.715,-0.08,20.01,1.11,-,2483701,411729312.0,1.718,2033613036,2033613036,1.516860,沪A,2025-09-02 16:11:42,2025-09-02
516630,云计算50ETF,-4.8,1.568,1.651,1.55,1.646,-0.079,12.02,1.11,-,521770,83690776.0,1.647,680756608,680756608,1.516630,沪A,2025-09-02 16:11:40,2025-09-02
159511,通信ETF南方,-4.81,1.661,1.763,1.639,1.743,-0.084,27.03,1.44,-,240424,40828850.1,1.745,147736936,147736936,0.159511,深A,2025-09-02 15:34:48,2025-09-02
159890,云计算ETF,-4.82,1.64,1.727,1.621,1.724,-0.083,13.83,1.2,-,389323,64968490.5,1.723,461808728,461808728,0.159890,深A,2025-09-02 15:34:42,2025-09-02
159811,5G50ETF,-4.84,1.987,2.122,1.96,2.11,-0.101,24.38,2.53,-,156869,31826999.017,2.088,127850322,127850322,0.159811,深A,2025-09-02 15:34:36,2025-09-02
159851,金融科技ETF,-4.95,0.961,1.008,0.955,1.007,-0.05,15.85,0.96,-,16522282,1606470457.389,1.011,10019293867,10019293867,0.159851,深A,2025-09-02 15:34:45,2025-09-02
