商品,日期,总库存,增持/减持,总价值,单价
黄金,2025-06-16,941.93,1.44,102874736564.63,109216965.76670241
黄金,2025-06-17,945.94,4.01,103033627144.41,108921947.63347569
黄金,2025-06-18,947.37,1.43,103281506635.35,109019186.41644764
黄金,2025-06-20,950.24,2.87,102881439131.05,108268899.5738445
黄金,2025-06-23,957.4,7.16,104032517481.67,108661497.26516607
黄金,2025-06-24,955.68,-1.72,101446346643.86,106150957.06079441
黄金,2025-06-25,953.39,-2.29,101684585258.39,106655812.6877668
黄金,2025-06-27,954.82,1.43,100407751225.74,105158827.03100061
黄金,2025-06-30,952.53,-2.29,100644114369.24,105659784.33145414
黄金,2025-07-01,948.23,-4.3,102065136577.81,107637531.58812734
黄金,2025-07-02,947.66,-0.57,101597088424.68,107208374.75959732
黄金,2025-07-08,946.51,-1.15,100829974404.46,106528166.00401476
黄金,2025-07-09,947.37,0.86,100475780662.79,106057591.71473658
黄金,2025-07-10,948.81,1.44,101006467271.89,106455947.2095467
黄金,2025-07-11,947.64,-1.17,102117657934.13,107759969.96130387
黄金,2025-07-16,950.79,3.15,101586631425.49,106844446.6448848
黄金,2025-07-17,948.5,-2.29,101178964203.1,106672603.27158672
黄金,2025-07-18,943.63,-4.87,101768585801.75,107847976.22134735
黄金,2025-07-21,947.06,3.43,103083036662.94,108845307.22756743
黄金,2025-07-22,954.8,7.74,104650022514.51,109604129.15218894
黄金,2025-07-24,957.09,2.29,103545055651.86,108187375.9540482
黄金,2025-07-28,956.23,-0.86,101584488233.05,106234366.45268399
黄金,2025-07-30,955.37,-0.86,101461754374.66,106201528.59589478
黄金,2025-07-31,954.51,-0.86,101202095722.91,106025181.21644615
黄金,2025-08-01,953.08,-1.43,102519899420.83,107566940.25772233
黄金,2025-08-04,954.8,1.72,103720618868.32,108630727.76321743
黄金,2025-08-05,955.94,1.14,103698007846.59,108477527.71783793
黄金,2025-08-06,952.79,-3.15,103253856863.51,108370004.78962836
黄金,2025-08-07,959.09,6.3,104298219369.55,108747061.66214849
黄金,2025-08-08,959.64,0.55,104711537148.78,109115436.15186945
黄金,2025-08-11,964.22,4.58,104037932398.42,107898542.23975855
黄金,2025-08-14,961.36,-2.86,103337541687.12,107490993.68303236
黄金,2025-08-15,965.37,4.01,103508330866.07,107221408.23318522
黄金,2025-08-19,962.21,-3.16,103133465849.19,107183947.21442305
黄金,2025-08-20,958.21,-4.0,103016719692.73,107509543.51627512
黄金,2025-08-21,956.77,-1.44,102666274909.84,107305073.22537287
黄金,2025-08-25,958.49,1.72,102721395717.86,107170023.38872601
黄金,2025-08-26,959.92,1.43,103887588848.37,108225257.15514834
黄金,2025-08-27,962.5,2.58,104451706505.47,108521253.51217662
黄金,2025-08-28,967.94,5.44,106015260603.15,109526686.16148727
黄金,2025-08-29,977.68,9.74,107756639409.99,110216675.6095962
黄金,2025-09-02,990.56,12.88,111110511409.45,112169390.45534849
黄金,2025-09-03,984.26,-6.3,112497286241.98,114296310.16396074
黄金,2025-09-04,981.97,-2.29,111921576714.63,113976574.35016344
黄金,2025-09-08,979.68,-2.29,114375238575.79,116747548.76672995
黄金,2025-09-10,979.96,0.28,115010047362.77,117361981.47145802
黄金,2025-09-11,977.95,-2.01,114106961898.84,116679750.39505087
黄金,2025-09-12,974.8,-3.15,114413554224.01,117371311.26796266
黄金,2025-09-15,976.81,2.01,114850767706.1,117577387.31800453
黄金,2025-09-16,979.95,3.14,116409241170.0,118791000.73473136
黄金,2025-09-17,975.66,-4.29,115446002491.28,118326058.76153578
黄金,2025-09-19,994.56,18.9,117109075405.2,117749633.41095561
黄金,2025-09-22,1000.57,6.01,119632474087.38,119564322.42359854
黄金,2025-09-24,996.85,-3.72,120527589814.68,120908451.43670562
黄金,2025-09-26,1005.72,8.87,121865053532.61,121171949.97873165
黄金,2025-09-29,1011.73,6.01,124443807762.89,123001005.96294466
黄金,2025-09-30,1012.88,1.15,124532860222.09,122949273.57840021
黄金,2025-10-01,1018.89,6.01,126800668916.23,124449811.96815161
黄金,2025-10-02,1015.74,-3.15,126606469478.4,124644564.04040404
黄金,2025-10-03,1014.88,-0.86,126745982627.27,124887654.3308273
黄金,2025-10-06,1013.17,-1.71,128603826936.68,126932130.7743814
黄金,2025-10-07,1013.15,-0.02,129601597558.27,127919456.70263042
黄金,2025-10-08,1014.58,1.43,131774701739.85,129881036.23159337
黄金,2025-10-09,1013.44,-1.14,130946809217.01,129210223.80901681
黄金,2025-10-10,1017.16,3.72,129962816589.18,127770278.60826221
黄金,2025-10-13,1018.88,1.72,134156413312.24,131670474.74897927
黄金,2025-10-14,1021.45,2.57,135490900219.42,132645651.00535512
黄金,2025-10-15,1022.6,1.15,138215660046.97,135161020.97298065
黄金,2025-10-16,1034.62,12.02,141746894409.26,137003822.08855426
黄金,2025-10-17,1047.21,12.59,142218597679.99,135807142.483351
黄金,2025-10-20,1058.66,11.45,146137982353.76,138040525.14854628
黄金,2025-10-22,1052.37,-6.29,137674739268.97,130823511.94824065
黄金,2025-10-24,1046.93,-5.44,138117998979.17,131926679.89184569
黄金,2025-10-27,1038.92,-8.01,132593516292.52,127626300.67042698
黄金,2025-10-29,1036.05,-2.87,133421074378.75,128778605.64523913
黄金,2025-10-30,1040.35,4.3,133552838225.08,128372988.15310234
黄金,2025-10-31,1039.2,-1.15,133984053093.39,128929997.20303117
黄金,2025-11-03,1041.78,2.58,134772369325.95,129367399.37985948
黄金,2025-11-04,1038.63,-3.15,131887447803.45,126982128.1914156
黄金,2025-11-06,1040.35,1.72,133286714834.19,128117186.364387
黄金,2025-11-07,1042.06,1.71,133759940839.02,128361074.06389269
黄金,2025-11-11,1046.36,4.3,138651651400.95,132508554.80040333
黄金,2025-11-12,1046.64,0.28,139140661525.21,132940324.77758348
黄金,2025-11-13,1048.93,2.29,141429932343.02,134832574.47400683
黄金,2025-11-14,1044.0,-4.93,136628834229.7,130870530.87136015
黄金,2025-11-17,1041.43,-2.57,136334151344.31,130910528.16253611
黄金,2025-11-19,1043.72,2.29,138458014511.74,132658198.09119302
黄金,2025-11-20,1039.43,-4.29,136672278943.37,131487718.21418469
黄金,2025-11-21,1040.57,1.14,136227473122.65,130916202.7760266
黄金,2025-11-24,1040.86,0.29,136568330245.53,131207203.89440463
黄金,2025-11-26,1045.43,4.57,139100440340.76,133055719.02543451
