债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
127037,银轮转债,-1.73,415.0,-,-,-,-7.301,0.0,-,-,-,-,422.301,2098249960,2098249960,0.127037,深A,2025-08-29 09:22:51,2025-08-29
113574,华体转债,-1.73,136.5,-,-,-,-2.409,0.0,-,-,-,-,138.909,283580115,283580115,1.113574,沪A,2025-08-29 09:22:51,2025-08-29
123087,明电转债,-1.77,150.0,-,-,-,-2.7,0.0,-,-,-,-,152.7,78726900,78726900,0.123087,深A,2025-08-29 09:22:51,2025-08-29
123169,正海转债,-1.8,151.0,-,-,-,-2.76,0.0,-,-,-,-,153.76,853383144,853383144,0.123169,深A,2025-08-29 09:22:51,2025-08-29
113064,东材转债,-2.14,162.0,-,-,-,-3.538,0.0,-,-,-,-,165.538,329639058,329639058,1.113064,沪A,2025-08-29 09:22:52,2025-08-29
128132,交建转债,-2.27,148.555,-,-,-,-3.45,0.0,-,-,-,-,152.005,655171374,655171374,0.128132,深A,2025-08-29 09:22:51,2025-08-29
123241,欧通转债,-2.3,615.51,-,-,-,-14.489,0.0,-,-,-,-,629.999,1664143923,1664143923,0.123241,深A,2025-08-29 09:22:51,2025-08-29
127052,西子转债,-2.34,125.0,-,-,-,-3.0,0.0,-,-,-,-,128.0,1253102375,1253102375,0.127052,深A,2025-08-29 09:22:51,2025-08-29
123222,博俊转债,-2.4,198.13,-,-,-,-4.869,0.0,-,-,-,-,202.999,483637113,483637113,0.123222,深A,2025-08-29 09:22:42,2025-08-29
123239,锋工转债,-2.56,164.0,-,-,-,-4.311,0.0,-,-,-,-,168.311,718167808,718167808,0.123239,深A,2025-08-29 09:22:51,2025-08-29
113669,景23转债,-2.6,268.0,-,-,-,-7.141,0.0,-,-,-,-,275.141,2562658344,2562658344,1.113669,沪A,2025-08-29 09:22:52,2025-08-29
110096,豫光转债,-2.61,171.5,-,-,-,-4.588,0.0,-,-,-,-,176.088,1217464780,1217464780,1.110096,沪A,2025-08-29 09:22:43,2025-08-29
113677,华懋转债,-3.0,192.455,-,-,-,-5.953,0.0,-,-,-,-,198.408,2020683390,2020683390,1.113677,沪A,2025-08-29 09:22:43,2025-08-29
123131,奥飞转债,-3.14,290.1,-,-,-,-9.4,0.0,-,-,-,-,299.5,917545686,917545686,0.123131,深A,2025-08-29 09:22:51,2025-08-29
113664,大元转债,-3.52,273.793,-,-,-,-10.0,0.0,-,-,-,-,283.793,1047112567,1047112567,1.113664,沪A,2025-08-29 09:22:52,2025-08-29
113667,春23转债,-4.35,153.827,-,-,-,-7.0,0.0,-,-,-,-,160.827,876760061,876760061,1.113667,沪A,2025-08-29 09:22:46,2025-08-29
128138,侨银转债,-,-,-,-,-,-,0.0,-,-,-,-,131.665,552810117,552810117,0.128138,深A,2025-08-29 09:22:42,2025-08-29
128133,奇正转债,-,-,-,-,-,-,0.0,-,-,-,-,145.298,31235583,31235583,0.128133,深A,2025-08-29 09:22:30,2025-08-29
127111,金威转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,1292394800,1292394800,0.127111,深A,2025-08-29 08:00:00,2025-08-29
127095,广泰转债,-,-,-,-,-,-,0.0,-,-,-,-,136.76,947423910,947423910,0.127095,深A,2025-08-29 09:22:36,2025-08-29
127085,韵达转债,-,-,-,-,-,-,0.0,-,-,-,-,121.832,2984795915,2984795915,0.127085,深A,2025-08-29 09:21:54,2025-08-29
127084,柳工转2,-,-,-,-,-,-,0.0,-,-,-,-,175.432,4354759588,4354759588,0.127084,深A,2025-08-29 09:22:06,2025-08-29
127078,优彩转债,-,-,-,-,-,-,0.0,-,-,-,-,136.424,818410987,818410987,0.127078,深A,2025-08-29 09:22:12,2025-08-29
127066,科利转债,-,-,-,-,-,-,0.0,-,-,-,-,128.826,1976475803,1976475803,0.127066,深A,2025-08-29 09:22:27,2025-08-29
127064,杭氧转债,-,-,-,-,-,-,0.0,-,-,-,-,129.56,1472594637,1472594637,0.127064,深A,2025-08-29 09:22:03,2025-08-29
127060,湘佳转债,-,-,-,-,-,-,0.0,-,-,-,-,116.6,746115238,746115238,0.127060,深A,2025-08-29 09:22:00,2025-08-29
127040,国泰转债,-,-,-,-,-,-,0.0,-,-,-,-,126.328,5036663883,5036663883,0.127040,深A,2025-08-29 09:22:39,2025-08-29
127034,绿茵转债,-,-,-,-,-,-,0.0,-,-,-,-,122.0,522039098,522039098,0.127034,深A,2025-08-29 09:21:57,2025-08-29
123258,胜蓝转02,-,-,-,-,-,-,0.0,-,-,-,-,100.0,450000000,450000000,0.123258,深A,2025-08-29 08:00:00,2025-08-29
123240,楚天转债,-,-,-,-,-,-,0.0,-,-,-,-,129.641,1296380312,1296380312,0.123240,深A,2025-08-29 09:22:21,2025-08-29
123214,东宝转债,-,-,-,-,-,-,0.0,-,-,-,-,123.789,563199100,563199100,0.123214,深A,2025-08-29 09:22:06,2025-08-29
123206,开能转债,-,-,-,-,-,-,0.0,-,-,-,-,124.657,5831454,5831454,0.123206,深A,2025-08-29 09:22:18,2025-08-29
123195,蓝晓转02,-,-,-,-,-,-,0.0,-,-,-,-,129.163,705182190,705182190,0.123195,深A,2025-08-29 09:22:03,2025-08-29
123180,浙矿转债,-,-,-,-,-,-,0.0,-,-,-,-,119.78,383193349,383193349,0.123180,深A,2025-08-29 09:22:00,2025-08-29
123177,测绘转债,-,-,-,-,-,-,0.0,-,-,-,-,159.872,207670531,207670531,0.123177,深A,2025-08-29 09:21:57,2025-08-29
123165,回天转债,-,-,-,-,-,-,0.0,-,-,-,-,121.397,1031576713,1031576713,0.123165,深A,2025-08-29 09:22:39,2025-08-29
123155,中陆转债,-,-,-,-,-,-,0.0,-,-,-,-,140.216,504734133,504734133,0.123155,深A,2025-08-29 09:22:36,2025-08-29
123133,佩蒂转债,-,-,-,-,-,-,0.0,-,-,-,-,132.0,950101152,950101152,0.123133,深A,2025-08-29 09:22:33,2025-08-29
123120,隆华转债,-,-,-,-,-,-,0.0,-,-,-,-,145.95,1821164,1821164,0.123120,深A,2025-08-29 09:22:24,2025-08-29
123113,仙乐转债,-,-,-,-,-,-,0.0,-,-,-,-,123.508,1265733945,1265733945,0.123113,深A,2025-08-29 09:22:30,2025-08-29
123109,昌红转债,-,-,-,-,-,-,0.0,-,-,-,-,122.68,563743921,563743921,0.123109,深A,2025-08-29 09:22:21,2025-08-29
118013,道通转债,-,-,-,-,-,-,0.0,-,-,-,-,210.011,2687475065,2687475065,1.118013,沪A,2025-08-29 09:22:51,2025-08-29
118008,海优转债,-,-,-,-,-,-,0.0,-,-,-,-,128.063,888466645,888466645,1.118008,沪A,2025-08-29 09:22:42,2025-08-29
113698,凯众转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,308447000,308447000,1.113698,沪A,2025-08-29 08:00:00,2025-08-29
113681,镇洋转债,-,-,-,-,-,-,0.0,-,-,-,-,145.217,843031154,843031154,1.113681,沪A,2025-08-29 00:00:00,2025-08-29
113673,岱美转债,-,-,-,-,-,-,0.0,-,-,-,-,123.083,1117484096,1117484096,1.113673,沪A,2025-08-29 09:22:40,2025-08-29
113671,武进转债,-,-,-,-,-,-,0.0,-,-,-,-,121.468,376481563,376481563,1.113671,沪A,2025-08-29 09:22:38,2025-08-29
113661,福22转债,-,-,-,-,-,-,0.0,-,-,-,-,127.858,3873936299,3873936299,1.113661,沪A,2025-08-29 09:22:30,2025-08-29
113652,伟22转债,-,-,-,-,-,-,0.0,-,-,-,-,123.182,1819175181,1819175181,1.113652,沪A,2025-08-29 09:22:36,2025-08-29
113648,巨星转债,-,-,-,-,-,-,0.0,-,-,-,-,123.589,1111978433,1111978433,1.113648,沪A,2025-08-29 09:22:51,2025-08-29
113632,鹤21转债,-,-,-,-,-,-,0.0,-,-,-,-,132.406,2714162789,2714162789,1.113632,沪A,2025-08-29 09:22:30,2025-08-29
113623,凤21转债,-,-,-,-,-,-,0.0,-,-,-,-,126.208,3155092723,3155092723,1.113623,沪A,2025-08-29 09:22:33,2025-08-29
113056,重银转债,-,-,-,-,-,-,0.0,-,-,-,-,123.928,16109581655,16109581655,1.113056,沪A,2025-08-29 09:22:49,2025-08-29
111018,华康转债,-,-,-,-,-,-,0.0,-,-,-,-,140.345,1827599256,1827599256,1.111018,沪A,2025-08-29 09:22:25,2025-08-29
111010,立昂转债,-,-,-,-,-,-,0.0,-,-,-,-,121.159,4106844356,4106844356,1.111010,沪A,2025-08-29 09:22:39,2025-08-29
111004,明新转债,-,-,-,-,-,-,0.0,-,-,-,-,127.667,859072520,859072520,1.111004,沪A,2025-08-29 09:22:48,2025-08-29
110098,南药转债,-,-,-,-,-,-,0.0,-,-,-,-,131.473,1421785834,1421785834,1.110098,沪A,2025-08-29 09:22:41,2025-08-29
110097,天润转债,-,-,-,-,-,-,0.0,-,-,-,-,157.521,1557887573,1557887573,1.110097,沪A,2025-08-29 09:22:51,2025-08-29
110094,众和转债,-,-,-,-,-,-,0.0,-,-,-,-,134.067,1333020137,1333020137,1.110094,沪A,2025-08-29 09:22:34,2025-08-29
110093,神马转债,-,-,-,-,-,-,0.0,-,-,-,-,134.506,4034732095,4034732095,1.110093,沪A,2025-08-29 09:22:43,2025-08-29
110089,兴发转债,-,-,-,-,-,-,0.0,-,-,-,-,130.053,3641169272,3641169272,1.110089,沪A,2025-08-29 09:22:40,2025-08-29
110076,华海转债,-,-,-,-,-,-,0.0,-,-,-,-,123.093,2267885127,2267885127,1.110076,沪A,2025-08-29 09:22:44,2025-08-29
