债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
113070,渝水转债,-,-,-,-,-,-,0.0,-,-,-,-,124.714,2369438792,2369438792,1.113070,沪A,2025-09-01 08:30:03,2025-09-01
113069,博23转债,-,-,-,-,-,-,0.0,-,-,-,-,185.53,2620728134,2620728134,1.113069,沪A,2025-09-01 08:30:06,2025-09-01
113067,燃23转债,-,-,-,-,-,-,0.0,-,-,-,-,124.337,3730005557,3730005557,1.113067,沪A,2025-09-01 08:30:23,2025-09-01
113066,平煤转债,-,-,-,-,-,-,0.0,-,-,-,-,134.031,1913399750,1913399750,1.113066,沪A,2025-09-01 08:30:13,2025-09-01
113064,东材转债,-,-,-,-,-,-,0.0,-,-,-,-,171.54,204122994,204122994,1.113064,沪A,2025-09-01 08:30:08,2025-09-01
113062,常银转债,-,-,-,-,-,-,0.0,-,-,-,-,129.652,7778469147,7778469147,1.113062,沪A,2025-09-01 08:30:30,2025-09-01
113059,福莱转债,-,-,-,-,-,-,0.0,-,-,-,-,117.244,4689627514,4689627514,1.113059,沪A,2025-09-01 08:30:18,2025-09-01
113058,友发转债,-,-,-,-,-,-,0.0,-,-,-,-,134.725,2637720957,2637720957,1.113058,沪A,2025-09-01 08:30:26,2025-09-01
113056,重银转债,-,-,-,-,-,-,0.0,-,-,-,-,123.688,16078383704,16078383704,1.113056,沪A,2025-09-01 08:30:30,2025-09-01
113054,绿动转债,-,-,-,-,-,-,0.0,-,-,-,-,118.12,2787477263,2787477263,1.113054,沪A,2025-09-01 08:30:22,2025-09-01
113053,隆22转债,-,-,-,-,-,-,0.0,-,-,-,-,127.302,8904492290,8904492290,1.113053,沪A,2025-09-01 08:30:32,2025-09-01
113052,兴业转债,-,-,-,-,-,-,0.0,-,-,-,-,124.698,51565362366,51565362366,1.113052,沪A,2025-09-01 08:30:28,2025-09-01
113051,节能转债,-,-,-,-,-,-,0.0,-,-,-,-,121.568,3645376950,3645376950,1.113051,沪A,2025-09-01 08:30:13,2025-09-01
113049,长汽转债,-,-,-,-,-,-,0.0,-,-,-,-,118.205,4131382955,4131382955,1.113049,沪A,2025-09-01 08:30:31,2025-09-01
113048,晶科转债,-,-,-,-,-,-,0.0,-,-,-,-,124.131,2849697711,2849697711,1.113048,沪A,2025-09-01 08:30:13,2025-09-01
113047,旗滨转债,-,-,-,-,-,-,0.0,-,-,-,-,134.264,2011387502,2011387502,1.113047,沪A,2025-09-01 08:30:04,2025-09-01
113046,金田转债,-,-,-,-,-,-,0.0,-,-,-,-,134.564,2017457498,2017457498,1.113046,沪A,2025-09-01 08:30:24,2025-09-01
113045,环旭转债,-,-,-,-,-,-,0.0,-,-,-,-,127.8,4408869960,4408869960,1.113045,沪A,2025-09-01 08:30:08,2025-09-01
113043,财通转债,-,-,-,-,-,-,0.0,-,-,-,-,135.164,5135448049,5135448049,1.113043,沪A,2025-09-01 08:30:11,2025-09-01
113042,上银转债,-,-,-,-,-,-,0.0,-,-,-,-,126.031,25178279470,25178279470,1.113042,沪A,2025-09-01 08:30:22,2025-09-01
113039,嘉泽转债,-,-,-,-,-,-,0.0,-,-,-,-,138.088,397204608,397204608,1.113039,沪A,2025-09-01 08:30:08,2025-09-01
113037,紫银转债,-,-,-,-,-,-,0.0,-,-,-,-,112.718,5071823058,5071823058,1.113037,沪A,2025-09-01 08:30:08,2025-09-01
113033,利群转债,-,-,-,-,-,-,0.0,-,-,-,-,113.13,1466904670,1466904670,1.113033,沪A,2025-09-01 08:30:25,2025-09-01
113030,东风转债,-,-,-,-,-,-,0.0,-,-,-,-,152.336,290555023,290555023,1.113030,沪A,2025-09-01 08:30:11,2025-09-01
111023,利柏转债,-,-,-,-,-,-,0.0,-,-,-,-,134.023,1005172500,1005172500,1.111023,沪A,2025-09-01 08:30:15,2025-09-01
111022,锡振转债,-,-,-,-,-,-,0.0,-,-,-,-,147.035,764582000,764582000,1.111022,沪A,2025-09-01 08:30:12,2025-09-01
111021,奥锐转债,-,-,-,-,-,-,0.0,-,-,-,-,126.809,1029831106,1029831106,1.111021,沪A,2025-09-01 08:30:12,2025-09-01
111020,合顺转债,-,-,-,-,-,-,0.0,-,-,-,-,139.244,470619656,470619656,1.111020,沪A,2025-09-01 08:30:09,2025-09-01
111019,宏柏转债,-,-,-,-,-,-,0.0,-,-,-,-,130.887,942906938,942906938,1.111019,沪A,2025-09-01 08:30:31,2025-09-01
111018,华康转债,-,-,-,-,-,-,0.0,-,-,-,-,138.527,1803924914,1803924914,1.111018,沪A,2025-09-01 08:30:08,2025-09-01
111017,蓝天转债,-,-,-,-,-,-,0.0,-,-,-,-,134.405,902577961,902577961,1.111017,沪A,2025-09-01 08:30:05,2025-09-01
111016,神通转债,-,-,-,-,-,-,0.0,-,-,-,-,143.798,789743937,789743937,1.111016,沪A,2025-09-01 08:30:32,2025-09-01
111015,东亚转债,-,-,-,-,-,-,0.0,-,-,-,-,120.676,803970061,803970061,1.111015,沪A,2025-09-01 08:30:32,2025-09-01
111014,李子转债,-,-,-,-,-,-,0.0,-,-,-,-,120.621,723651215,723651215,1.111014,沪A,2025-09-01 08:30:18,2025-09-01
111013,新港转债,-,-,-,-,-,-,0.0,-,-,-,-,130.419,480122029,480122029,1.111013,沪A,2025-09-01 08:30:22,2025-09-01
111012,福新转债,-,-,-,-,-,-,0.0,-,-,-,-,378.994,386490501,386490501,1.111012,沪A,2025-09-01 08:30:03,2025-09-01
111010,立昂转债,-,-,-,-,-,-,0.0,-,-,-,-,119.652,4055762600,4055762600,1.111010,沪A,2025-09-01 08:30:28,2025-09-01
111009,盛泰转债,-,-,-,-,-,-,0.0,-,-,-,-,121.902,854619570,854619570,1.111009,沪A,2025-09-01 08:30:20,2025-09-01
111007,永和转债,-,-,-,-,-,-,0.0,-,-,-,-,153.367,664435995,664435995,1.111007,沪A,2025-09-01 08:30:11,2025-09-01
111005,富春转债,-,-,-,-,-,-,0.0,-,-,-,-,137.307,727459351,727459351,1.111005,沪A,2025-09-01 08:30:14,2025-09-01
111004,明新转债,-,-,-,-,-,-,0.0,-,-,-,-,128.805,866730133,866730133,1.111004,沪A,2025-09-01 08:30:32,2025-09-01
111003,聚合转债,-,-,-,-,-,-,0.0,-,-,-,-,137.035,278962150,278962150,1.111003,沪A,2025-09-01 08:30:26,2025-09-01
111002,特纸转债,-,-,-,-,-,-,0.0,-,-,-,-,122.93,813693339,813693339,1.111002,沪A,2025-09-01 08:30:08,2025-09-01
111001,山玻转债,-,-,-,-,-,-,0.0,-,-,-,-,125.993,755717353,755717353,1.111001,沪A,2025-09-01 08:30:22,2025-09-01
111000,起帆转债,-,-,-,-,-,-,0.0,-,-,-,-,127.186,1270897202,1270897202,1.111000,沪A,2025-09-01 08:30:03,2025-09-01
110098,南药转债,-,-,-,-,-,-,0.0,-,-,-,-,130.75,1413967110,1413967110,1.110098,沪A,2025-09-01 08:30:23,2025-09-01
110097,天润转债,-,-,-,-,-,-,0.0,-,-,-,-,161.039,1592680702,1592680702,1.110097,沪A,2025-09-01 08:30:04,2025-09-01
110096,豫光转债,-,-,-,-,-,-,0.0,-,-,-,-,175.27,1244227708,1244227708,1.110096,沪A,2025-09-01 08:30:22,2025-09-01
110095,双良转债,-,-,-,-,-,-,0.0,-,-,-,-,121.656,3135693132,3135693132,1.110095,沪A,2025-09-01 08:30:32,2025-09-01
110094,众和转债,-,-,-,-,-,-,0.0,-,-,-,-,133.11,1323504743,1323504743,1.110094,沪A,2025-09-01 08:30:22,2025-09-01
110093,神马转债,-,-,-,-,-,-,0.0,-,-,-,-,134.627,4038361692,4038361692,1.110093,沪A,2025-09-01 08:30:32,2025-09-01
110092,三房转债,-,-,-,-,-,-,0.0,-,-,-,-,101.7,2541597921,2541597921,1.110092,沪A,2025-09-01 08:30:30,2025-09-01
110090,爱迪转债,-,-,-,-,-,-,0.0,-,-,-,-,134.708,2114565359,2114565359,1.110090,沪A,2025-09-01 08:30:08,2025-09-01
110089,兴发转债,-,-,-,-,-,-,0.0,-,-,-,-,130.098,3642429163,3642429163,1.110089,沪A,2025-09-01 08:30:29,2025-09-01
110087,天业转债,-,-,-,-,-,-,0.0,-,-,-,-,123.717,3711433295,3711433295,1.110087,沪A,2025-09-01 08:30:25,2025-09-01
110086,精工转债,-,-,-,-,-,-,0.0,-,-,-,-,117.068,2341267516,2341267516,1.110086,沪A,2025-09-01 08:30:19,2025-09-01
110085,通22转债,-,-,-,-,-,-,0.0,-,-,-,-,120.981,14497316917,14497316917,1.110085,沪A,2025-09-01 08:30:14,2025-09-01
110084,贵燃转债,-,-,-,-,-,-,0.0,-,-,-,-,123.054,1126064693,1126064693,1.110084,沪A,2025-09-01 08:30:11,2025-09-01
110082,宏发转债,-,-,-,-,-,-,0.0,-,-,-,-,134.137,2682035781,2682035781,1.110082,沪A,2025-09-01 08:30:13,2025-09-01
110081,闻泰转债,-,-,-,-,-,-,0.0,-,-,-,-,123.15,10587606107,10587606107,1.110081,沪A,2025-09-01 08:30:11,2025-09-01
110077,洪城转债,-,-,-,-,-,-,0.0,-,-,-,-,202.395,1352951880,1352951880,1.110077,沪A,2025-09-01 08:30:07,2025-09-01
110076,华海转债,-,-,-,-,-,-,0.0,-,-,-,-,125.433,2310996407,2310996407,1.110076,沪A,2025-09-01 08:30:24,2025-09-01
110075,南航转债,-,-,-,-,-,-,0.0,-,-,-,-,124.205,7323428618,7323428618,1.110075,沪A,2025-09-01 08:30:06,2025-09-01
110074,精达转债,-,-,-,-,-,-,0.0,-,-,-,-,312.548,844176521,844176521,1.110074,沪A,2025-09-01 08:30:22,2025-09-01
110073,国投转债,-,-,-,-,-,-,0.0,-,-,-,-,123.587,9885918162,9885918162,1.110073,沪A,2025-09-01 08:30:14,2025-09-01
110070,凌钢转债,-,-,-,-,-,-,0.0,-,-,-,-,126.293,274057073,274057073,1.110070,沪A,2025-09-01 08:30:30,2025-09-01
110067,华安转债,-,-,-,-,-,-,0.0,-,-,-,-,135.01,3779167518,3779167518,1.110067,沪A,2025-09-01 08:30:04,2025-09-01
110064,建工转债,-,-,-,-,-,-,0.0,-,-,-,-,115.61,1461875733,1461875733,1.110064,沪A,2025-09-01 08:30:25,2025-09-01
110063,鹰19转债,-,-,-,-,-,-,0.0,-,-,-,-,119.245,1520172226,1520172226,1.110063,沪A,2025-09-01 08:30:10,2025-09-01
110062,烽火转债,-,-,-,-,-,-,0.0,-,-,-,-,130.23,4020637673,4020637673,1.110062,沪A,2025-09-01 08:30:31,2025-09-01
110060,天路转债,-,-,-,-,-,-,0.0,-,-,-,-,385.416,463470063,463470063,1.110060,沪A,2025-09-01 08:30:31,2025-09-01
110059,浦发转债,-,-,-,-,-,-,0.0,-,-,-,-,113.591,39820446420,39820446420,1.110059,沪A,2025-09-01 08:30:28,2025-09-01
